"","sector","gid","year","customer_expec_elec_rates","ownership_model","loan_term_yrs","loan_rate","down_payment","discount_rate","tax_rate","length_of_irr_analysis_yrs","market_share_last_year","number_of_adopters_last_year","installed_capacity_last_year","market_value_last_year","value_of_increment","value_of_pbi_fit","value_of_ptc","pbi_fit_length","ptc_length","value_of_rebate","value_of_tax_credit_or_deduction","cap","ic","aep","payback_period","lcoe","payback_key","max_market_share","diffusion_market_share","new_market_share","new_adopters","new_capacity","new_market_value","market_share","number_of_adopters","installed_capacity","market_value","county_id","state_abbr","census_division_abbr","utility_type","census_region","row_number","max_height","elec_rate_cents_per_kwh","carbon_price_cents_per_kwh","cap_cost_multiplier","fixed_om_dollars_per_kw_per_yr","variable_om_dollars_per_kwh","installed_costs_dollars_per_kw","ann_cons_kwh","prob","weight","customers_in_bin","initial_customers_in_bin","load_kwh_in_bin","initial_load_kwh_in_bin","load_kwh_per_customer_in_bin","nem_system_limit_kw","excess_generation_factor","i","j","cf_bin","aep_scale_factor","derate_factor","naep","nameplate_capacity_kw","power_curve_id","turbine_height_m","scoe"
"3480","commercial",3579866,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.00351442959234814,0.00213023764331546,7.69014760859201,0,7765.82313537598,0,10,0,0,0,250,1070720.75332268,310632.925415039,30,31.9343960982815,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.00351442959234814,0.00213023764331546,7.69014760859201,289,"CA","PAC","IOU","West",5,50,10.638033606865,0,1.10127979636192,0,0.02,4282.88301329074,1118903.37329417,0.0271544371272377,24216.96,628.012849213365,586.927896461089,221861446.441097,207347146.206633,353275.329826445,1000,0.504000008106232,26,121,18,1,0.85,1242.53170166016,250,5,50,0.124330144087
"3481","commercial",3580053,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,0,3233.27240467072,0,10,0,0,0,750,1976164.96450371,129330.896186829,30,134.697480065046,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,292,"CA","PAC","All Other","West",2,80,6.38487633438102,0,1.10338635650682,0,0.02,2634.88661933829,2431304.27773585,0.012895244911237,11500.28,16.2974182846278,16.2974182846278,4990687.47739286,4990687.47739286,306225.648150678,0,0.44200000166893,22,122,3,1,0.85,172.441194915771,750,3,50,0.481606636621
"3482","commercial",3580053,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,0,3233.27240467072,0,10,0,0,0,750,1783960.57813201,129330.896186829,30,121.791149780328,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,292,"CA","PAC","All Other","West",2,80,6.27665588947392,0,1.10338635650682,0,0.02,2378.61410417601,2431304.27773585,0.012895244911237,11500.28,16.6233666503204,16.2974182846278,5090501.22694072,4990687.47739286,306225.648150678,0,0.44200000166893,22,122,3,1,0.85,172.441194915771,750,3,50,0.436710172039
"3483","commercial",3580053,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,0,3233.27240467072,0,10,0,0,0,750,1745227.74482774,129330.896186829,30,119.190279171053,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,292,"CA","PAC","All Other","West",2,80,6.17139400162077,0,1.10338635650682,0,0.02,2326.97032643698,2431304.27773585,0.012895244911237,11500.28,17.1122891988592,16.2974182846278,5240221.85126251,4990687.47739286,306225.648150678,0,0.44200000166893,22,122,3,1,0.85,172.441194915771,750,3,50,0.427662681961
"3484","commercial",3580053,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,0,3998.53820800781,0,10,0,0,0,500,1702098.89669987,159941.528320312,30,94.4198620309945,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,8.72218555543238e-05,2.10901685336928e-05,0.0555702028690166,292,"CA","PAC","All Other","West",2,80,6.03659204468323,0,1.10338635650682,0,0.02,3404.19779339974,2431304.27773585,0.012895244911237,11500.28,17.4382375645518,16.2974182846278,5340035.60081036,4990687.47739286,306225.648150678,0,0.462999999523163,22,122,3,1,0.85,319.883056640625,500,5,80,0.341495341496
"3485","commercial",3580276,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,0,469.904217529297,0,10,0,0,0,20,153892.838743615,18796.1687011719,30,73.1034778646431,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,289,"CA","PAC","Muni","West",6,80,10.9415067839914,0,1.10127979636192,0,0.02,7694.64193718074,89429.8471813192,0.127712595895256,113897.07,2760.43597991578,2760.43597991578,77943678.0039591,77943678.0039591,28236.0027803786,1000,0.512000024318695,26,121,18,1,0.85,939.808435058594,20,1,50,0.267816460581
"3486","commercial",3580276,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,0,469.904217529297,0,10,0,0,0,20,150649.34948737,18796.1687011719,30,71.6048807342084,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,289,"CA","PAC","Muni","West",6,80,10.7560537430701,0,1.10127979636192,0,0.02,7532.46747436848,89429.8471813192,0.127712595895256,113897.07,2815.6446995141,2760.43597991578,79502551.5640382,77943678.0039591,28236.0027803786,1000,0.512000024318695,26,121,18,1,0.85,939.808435058594,20,1,50,0.262593410347
"3487","commercial",3580276,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,0,469.904217529297,0,10,0,0,0,20,147470.730016249,18796.1687011719,30,70.1362555463824,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,289,"CA","PAC","Muni","West",6,80,10.5756706628467,0,1.10127979636192,0,0.02,7373.53650081247,89429.8471813192,0.127712595895256,113897.07,2898.45777891157,2760.43597991578,81840861.904157,77943678.0039591,28236.0027803786,1000,0.512000024318695,26,121,18,1,0.85,939.808435058594,20,1,50,0.257474821117
"3488","commercial",3580276,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,0,568.025262451172,0,10,0,0,0,20,144355.682934551,22721.0104980469,30,57.1757201894846,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.016529045482577,0.0100189216969155,77.0920150544163,289,"CA","PAC","Muni","West",6,80,10.3446659496645,0,1.10127979636192,0,0.02,7217.78414672758,89429.8471813192,0.127712595895256,113897.07,2953.66649850989,2760.43597991578,83399735.4642362,77943678.0039591,28236.0027803786,1000,0.507000029087067,26,121,18,1,0.85,1136.05052490234,20,4,50,0.212303556703
"3489","commercial",3581044,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,0,257.71085357666,0,10,0,0,0,10,81494.7049307821,10308.4341430664,30,70.6559938299865,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,289,"CA","PAC","IOU","West",7,80,11.2518004393962,0,1.10127979636192,0,0.02,8149.47049307821,49268.5847855734,0.145705442482772,129943.51,3149.34124609655,3149.34124609655,48990349.3017338,48990349.3017338,15555.7449871318,1000,0.513000011444092,26,122,21,1,0.85,1030.84341430664,10,1,40,0.259286261369
"3490","commercial",3581044,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,0,257.71085357666,0,10,0,0,0,10,79864.8108321664,10308.4341430664,30,69.2828739533868,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,289,"CA","PAC","IOU","West",7,80,11.0610880769656,0,1.10127979636192,0,0.02,7986.48108321664,49268.5847855734,0.145705442482772,129943.51,3212.32807101848,3149.34124609655,49970156.2877685,48990349.3017338,15555.7449871318,1000,0.513000011444092,26,122,21,1,0.85,1030.84341430664,10,1,40,0.254500536142
"3491","commercial",3581044,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,0,257.71085357666,0,10,0,0,0,10,78267.5146155231,10308.4341430664,30,67.9372164743191,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,289,"CA","PAC","IOU","West",7,80,10.8755894558537,0,1.10127979636192,0,0.02,7826.75146155231,49268.5847855734,0.145705442482772,129943.51,3306.80830840138,3149.34124609655,51439866.7668205,48990349.3017338,15555.7449871318,1000,0.513000011444092,26,122,21,1,0.85,1030.84341430664,10,1,40,0.249810525419
"3492","commercial",3581044,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,0,316.184072875977,0,10,0,0,0,10,76702.1643232127,12647.3629150391,30,54.6683126755615,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0188577474991736,0.0114304419921633,93.1520497379769,289,"CA","PAC","IOU","West",7,80,10.638033606865,0,1.10127979636192,0,0.02,7670.21643232126,49268.5847855734,0.145705442482772,129943.51,3369.79513332331,3149.34124609655,52419673.7528552,48990349.3017338,15555.7449871318,1000,0.510999977588654,26,122,21,1,0.85,1264.73629150391,10,4,40,0.203564506603
"3493","commercial",4136557,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,6.9293071676343e-06,0.000508184763554229,0.000316801532014925,0.69066492675858,0,42093.59375,0,10,0,0,0,1000,2180118.64515239,1683743.75,7.1,13.2446489020551,71,0.1205,0.000567515806353837,0.000560586499186202,0.0411125543504941,41.1125543504941,89630.2462893531,0.000567515806353837,0.0416207391140483,41.1128711520261,89630.9369542798,294,"CA","PAC","IOU","West",2,80,11.2518004393962,0,1.10648509379356,0,0.02,2180.11864515239,10425774.7671945,0.00557452350062481,4971.49,73.3384667846563,73.3384667846563,248286620.796222,248286620.796222,3385489.6574981,1000,0.45100000500679,19,121,27,1,0.85,1683.74375,1000,3,50,0.0590065293487
"3494","commercial",4136557,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.000567515806353837,0.0416207391140483,41.1128711520261,89630.9369542798,0,42093.59375,0,10,0,0,0,1000,2132650.43462865,1683743.75,4.2,12.999816648299,42,0.306,0.0026546453931122,0.00208712958675836,0.156128221551227,156.128221551227,332966.919549021,0.0026546453931122,0.197748960665275,197.241092703253,422597.856503301,294,"CA","PAC","IOU","West",2,80,11.0610880769656,0,1.10648509379356,0,0.02,2132.65043462865,10425774.7671945,0.00557452350062481,4971.49,74.8052361203494,73.3384667846563,253252353.212146,248286620.796222,3385489.6574981,1000,0.45100000500679,19,121,27,1,0.85,1683.74375,1000,3,50,0.0581572314671
"3495","commercial",4136557,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.0026546453931122,0.197748960665275,197.241092703253,422597.856503301,0,42093.59375,0,10,0,0,0,1000,2086131.58831538,1683743.75,4.1,12.759881039618,41,0.313,0.00724567841976377,0.00459103302665157,0.353534289288964,353.534289288964,737519.048438334,0.00724567841976377,0.551283249954239,550.775381992217,1160116.90494163,294,"CA","PAC","IOU","West",2,80,10.8755894558537,0,1.10648509379356,0,0.02,2086.13158831538,10425774.7671945,0.00557452350062481,4971.49,77.0053901238891,73.3384667846563,260700951.836033,248286620.796222,3385489.6574981,1000,0.45100000500679,19,121,27,1,0.85,1683.74375,1000,3,50,0.0573249195431
"3496","commercial",4136557,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,0.00724567841976377,0.551283249954239,550.775381992217,1160116.90494163,0,47614.4135284424,0,10,0,0,0,750,1712064.24399668,1904576.5411377,2.2,9.80662636003593,22,0.532,0.0218399469247244,0.0145942685049606,1.14524376531723,858.932823987921,1960730.90125975,0.0218399469247244,1.69652701527147,1409.70820598014,3120847.80620139,294,"CA","PAC","IOU","West",2,80,10.638033606865,0,1.10648509379356,0,0.02,2282.75232532891,10425774.7671945,0.00557452350062481,4971.49,78.4721594595823,73.3384667846563,265666684.251958,248286620.796222,3385489.6574981,1000,0.460999995470047,19,121,27,1,0.85,2539.43538818359,750,5,80,0.0470803831119
"3497","commercial",4191966,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,0,50.9075078964233,0,10,0,0,0,2.5,24173.0915301441,2036.30031585693,30,105.093702018581,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,289,"CA","PAC","IOU","West",8,80,11.2518004393962,0,1.10127979636192,0,0.02,9669.23661205766,8194.09127331862,0.266757582283872,237900.63,5765.81521102019,5765.81521102019,14917025.9116491,14917025.9116491,2587.1494950338,1000,0.513999998569489,26,122,18,1,0.85,814.520126342773,2.5,1,40,0.379311767999
"3498","commercial",4191966,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,0,50.9075078964233,0,10,0,0,0,2.5,23689.6296995413,2036.30031585693,30,103.03182797821,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,289,"CA","PAC","IOU","West",8,80,11.0610880769656,0,1.10127979636192,0,0.02,9475.8518798165,8194.09127331862,0.266757582283872,237900.63,5881.1315152406,5765.81521102019,15215366.4298821,14917025.9116491,2587.1494950338,1000,0.513999998569489,26,122,18,1,0.85,814.520126342773,2.5,1,40,0.372125532639
"3499","commercial",4191966,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,0,50.9075078964233,0,10,0,0,0,2.5,23215.8371055504,2036.30031585693,30,101.011191418645,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,289,"CA","PAC","IOU","West",8,80,10.8755894558537,0,1.10127979636192,0,0.02,9286.33484222017,8194.09127331862,0.266757582283872,237900.63,6054.1059715712,5765.81521102019,15662877.2072316,14917025.9116491,2587.1494950338,1000,0.513999998569489,26,122,18,1,0.85,814.520126342773,2.5,1,40,0.365083021986
"3500","commercial",4191966,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,0,62.8515506744385,0,10,0,0,0,2.5,22751.5203634394,2514.06202697754,30,80.5916130277485,300,0,5.98783873375004e-06,0,0,0,0,5.98783873375004e-06,0.0345247716521919,0.0209268577639168,202.346739266188,289,"CA","PAC","IOU","West",8,80,10.638033606865,0,1.10127979636192,0,0.02,9100.60814537577,8194.09127331862,0.266757582283872,237900.63,6169.42227579161,5765.81521102019,15961217.7254646,14917025.9116491,2587.1494950338,1000,0.513000011444092,26,122,18,1,0.85,1005.62481079102,2.5,4,40,0.293914806375
"3501","commercial",4201217,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,0,8.10857520103455,0,10,0,0,0,2.5,24219.3305253247,324.343008041382,30,650.484143329828,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,292,"CA","PAC","All Other","West",10,80,6.38487633438102,0,1.10338635650682,0,0.02,9687.73221012988,8194.09127331862,0.266757582283872,237900.63,337.136667740826,337.136667740826,347943.746531487,347943.746531487,1032.05548320531,0,0.446999996900558,23,122,3,1,0.85,129.737203216553,2.5,1,40,2.27584226737
"3502","commercial",4201217,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,0,8.10857520103455,0,10,0,0,0,2.5,23734.9439148182,324.343008041382,30,637.514460463232,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,292,"CA","PAC","All Other","West",10,80,6.27665588947392,0,1.10338635650682,0,0.02,9493.97756592728,8194.09127331862,0.266757582283872,237900.63,343.879401095643,337.136667740826,354902.621462117,347943.746531487,1032.05548320531,0,0.446999996900558,23,122,3,1,0.85,129.737203216553,2.5,1,40,2.23072542203
"3503","commercial",4201217,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,0,8.10857520103455,0,10,0,0,0,2.5,23260.2450365218,324.343008041382,30,624.804171253967,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,292,"CA","PAC","All Other","West",10,80,6.17139400162077,0,1.10338635650682,0,0.02,9304.09801460874,8194.09127331862,0.266757582283872,237900.63,353.993501127868,337.136667740826,365340.933858062,347943.746531487,1032.05548320531,0,0.446999996900558,23,122,3,1,0.85,129.737203216553,2.5,1,40,2.18651091359
"3504","commercial",4201217,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,0,10.0718623638153,0,10,0,0,0,2.5,22795.0401357914,402.874494552612,30,493.37420570285,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.00180431558067652,0.00043628193235049,4.22658252872955,292,"CA","PAC","All Other","West",10,80,6.03659204468323,0,1.10338635650682,0,0.02,9118.01605431656,8194.09127331862,0.266757582283872,237900.63,360.736234482684,337.136667740826,372299.808788691,347943.746531487,1032.05548320531,0,0.44200000166893,23,122,3,1,0.85,161.149797821045,2.5,4,40,1.72931350245
"3505","commercial",4213962,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,0,1110.39965820312,0,10,0,0,0,100,596948.708101626,44415.986328125,30,118.71843966962,300,0,6.9293071676343e-06,0,0,0,0,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,294,"CA","PAC","IOU","West",3,80,11.2518004393962,0,1.10648509379356,0,0.02,5969.48708101626,284509.632772995,0.0803465991486587,71654.97,1057.04037165931,1057.04037165931,97656623.1289541,97656623.1289541,92386.8432533525,1000,0.437999993562698,18,123,12,1,0.85,444.15986328125,100,2,50,0.528886042269
"3506","commercial",4213962,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,0,1110.39965820312,0,10,0,0,0,100,585009.733939593,44415.986328125,30,116.384070876228,300,0,6.9293071676343e-06,0,0,0,0,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,294,"CA","PAC","IOU","West",3,80,11.0610880769656,0,1.10648509379356,0,0.02,5850.09733939593,284509.632772995,0.0803465991486587,71654.97,1078.1811790925,1057.04037165931,99609755.5915332,97656623.1289541,92386.8432533525,1000,0.437999993562698,18,123,12,1,0.85,444.15986328125,100,2,50,0.52078835726
"3507","commercial",4213962,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,0,1923.21423339844,0,10,0,0,0,100,573309.539260801,76928.5693359375,30,66.7207109739403,300,0,6.9293071676343e-06,0,0,0,0,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,294,"CA","PAC","IOU","West",3,80,10.8755894558537,0,1.10648509379356,0,0.02,5733.09539260801,284509.632772995,0.0803465991486587,71654.97,1109.89239024227,1057.04037165931,102539454.285402,97656623.1289541,92386.8432533525,1000,0.435999989509583,18,123,12,1,0.85,769.285693359375,100,5,50,0.244509483049
"3508","commercial",4213962,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,0,1923.21423339844,0,10,0,0,0,100,561843.348475585,76928.5693359375,30,65.4262967544615,300,0,6.9293071676343e-06,0,0,0,0,6.9293071676343e-06,0.00732455742381767,0.00456611685279131,27.2573755631483,294,"CA","PAC","IOU","West",3,80,10.638033606865,0,1.10648509379356,0,0.02,5618.43348475585,284509.632772995,0.0803465991486587,71654.97,1131.03319767546,1057.04037165931,104492586.747981,97656623.1289541,92386.8432533525,1000,0.435999989509583,18,123,12,1,0.85,769.285693359375,100,5,50,0.240019293388
"3509","commercial",4232063,2014,1,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,0,1645.11124610901,0,10,0,0,0,500,1808450.23831468,65804.4498443604,30,240.667381197029,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,292,"CA","PAC","All Other","West",4,80,6.38487633438102,0,1.10338635650682,0,0.02,3616.90047662936,1118903.37329417,0.0271544371272377,24216.96,34.3186363029509,34.3186363029509,4836429.41368143,4836429.41368143,140927.202671674,0,0.481000006198883,24,123,3,1,0.85,131.608899688721,500,2,80,0.850237673327
"3510","commercial",4232063,2016,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,0,1645.11124610901,0,10,0,0,0,500,1772281.23354838,65804.4498443604,30,235.894033573088,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,292,"CA","PAC","All Other","West",4,80,6.27665588947392,0,1.10338635650682,0,0.02,3544.56246709677,1118903.37329417,0.0271544371272377,24216.96,35.00500902901,34.3186363029509,4933158.00195506,4836429.41368143,140927.202671674,0,0.481000006198883,24,123,3,1,0.85,131.608899688721,500,2,80,0.83363291986
"3511","commercial",4232063,2018,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,0,1645.11124610901,0,10,0,0,0,500,1736835.60887742,65804.4498443604,30,231.216152901627,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,292,"CA","PAC","All Other","West",4,80,6.17139400162077,0,1.10338635650682,0,0.02,3473.67121775483,1118903.37329417,0.0271544371272377,24216.96,36.0345681180985,34.3186363029509,5078250.8843655,4836429.41368143,140927.202671674,0,0.481000006198883,24,123,3,1,0.85,131.608899688721,500,2,80,0.817360261463
"3512","commercial",4232063,2020,1.025,"Host Owned",20,0.06,0.2,0.12,0.35,25,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,0,958.220949172974,0,10,0,0,0,250,1072768.85923793,38328.8379669189,30,245.064913405329,300,0,5.35188175397044e-06,0,0,0,0,5.35188175397044e-06,0.000183669283450911,4.44110724063848e-05,0.160630428954274,292,"CA","PAC","All Other","West",4,80,6.03659204468323,0,1.10338635650682,0,0.02,4291.07543695171,1118903.37329417,0.0271544371272377,24216.96,36.7209408441575,34.3186363029509,5174979.47263913,4836429.41368143,140927.202671674,0,0.460999995470047,24,123,3,1,0.85,153.315351867676,250,5,50,0.865535100611
