control_reg_id,state_id,sector_abbr,p,q,teq_yr1,tech
20,335,ind,0.00285301,0.573395,2,solar
30,335,ind,0.00285301,0.573395,2,solar
20,474,ind,0.00285301,0.573395,2,solar
18,474,ind,0.00285301,0.573395,2,solar
35,474,ind,0.00285301,0.573395,2,solar
20,999,ind,0.00285301,0.573395,2,solar
10,999,ind,0.00285301,0.573395,2,solar
20,489,ind,0.00285301,0.573395,2,solar
20,795,ind,0.00285301,0.573395,2,solar
18,795,ind,0.00285301,0.573395,2,solar
12,795,ind,0.00285301,0.573395,2,solar
35,795,ind,0.00285301,0.573395,2,solar
20,982,ind,0.00285301,0.573395,2,solar
10,982,ind,0.00285301,0.573395,2,solar
21,982,ind,0.00285301,0.573395,2,solar
35,669,ind,0.00285301,0.573395,2,solar
33,669,ind,0.00285301,0.573395,2,solar
35,936,ind,0.00285301,0.573395,2,solar
20,897,ind,0.00285301,0.573395,2,solar
10,498,ind,0.00285301,0.573395,2,solar
35,498,ind,0.00285301,0.573395,2,solar
20,215,ind,0.00285301,0.573395,2,solar
35,286,ind,0.00285301,0.573395,2,solar
10,494,ind,0.00285301,0.573395,2,solar
12,494,ind,0.00285301,0.573395,2,solar
20,607,ind,0.00285301,0.573395,2,solar
18,607,ind,0.00285301,0.573395,2,solar
20,339,ind,0.00285301,0.573395,2,solar
10,803,ind,0.00285301,0.573395,2,solar
20,879,ind,0.00285301,0.573395,2,solar
10,557,ind,0.00285301,0.573395,2,solar
20,81,ind,0.00285301,0.573395,2,solar
20,50,ind,0.00285301,0.573395,2,solar
27,1042,ind,0.00285301,0.573395,2,solar
10,1042,ind,0.00285301,0.573395,2,solar
18,1042,ind,0.00285301,0.573395,2,solar
10,592,ind,0.00285301,0.573395,2,solar
18,592,ind,0.00285301,0.573395,2,solar
35,510,ind,0.00285301,0.573395,2,solar
10,882,ind,0.00285301,0.573395,2,solar
20,291,ind,0.00285301,0.573395,2,solar
18,291,ind,0.00285301,0.573395,2,solar
10,913,ind,0.00285301,0.573395,2,solar
10,217,ind,0.00285301,0.573395,2,solar
12,217,ind,0.00285301,0.573395,2,solar
20,991,ind,0.00285301,0.573395,2,solar
27,991,ind,0.00285301,0.573395,2,solar
12,991,ind,0.00285301,0.573395,2,solar
18,991,ind,0.00285301,0.573395,2,solar
30,991,ind,0.00285301,0.573395,2,solar
35,398,ind,0.00285301,0.573395,2,solar
35,1035,ind,0.00285301,0.573395,2,solar
35,602,ind,0.00285301,0.573395,2,solar
10,779,ind,0.00285301,0.573395,2,solar
21,779,ind,0.00285301,0.573395,2,solar
18,779,ind,0.00285301,0.573395,2,solar
35,779,ind,0.00285301,0.573395,2,solar
11,779,ind,0.00285301,0.573395,2,solar
20,155,ind,0.00285301,0.573395,2,solar
20,632,ind,0.00285301,0.573395,2,solar
10,430,ind,0.00285301,0.573395,2,solar
20,871,ind,0.00285301,0.573395,2,solar
20,328,ind,0.00285301,0.573395,2,solar
10,328,ind,0.00285301,0.573395,2,solar
35,68,ind,0.00285301,0.573395,2,solar
35,348,ind,0.00285301,0.573395,2,solar
10,221,ind,0.00285301,0.573395,2,solar
18,221,ind,0.00285301,0.573395,2,solar
42,221,ind,0.00285301,0.573395,2,solar
35,221,ind,0.00285301,0.573395,2,solar
37,221,ind,0.00285301,0.573395,2,solar
2,221,ind,0.00285301,0.573395,2,solar
30,221,ind,0.00285301,0.573395,2,solar
21,221,ind,0.00285301,0.573395,2,solar
11,221,ind,0.00285301,0.573395,2,solar
38,221,ind,0.00285301,0.573395,2,solar
12,221,ind,0.00285301,0.573395,2,solar
40,221,ind,0.00285301,0.573395,2,solar
35,94,ind,0.00285301,0.573395,2,solar
10,609,ind,0.00285301,0.573395,2,solar
35,516,ind,0.00285301,0.573395,2,solar
33,516,ind,0.00285301,0.573395,2,solar
2,516,ind,0.00285301,0.573395,2,solar
18,516,ind,0.00285301,0.573395,2,solar
20,688,ind,0.00285301,0.573395,2,solar
10,688,ind,0.00285301,0.573395,2,solar
10,349,ind,0.00285301,0.573395,2,solar
21,349,ind,0.00285301,0.573395,2,solar
18,349,ind,0.00285301,0.573395,2,solar
6,349,ind,0.00285301,0.573395,2,solar
38,349,ind,0.00285301,0.573395,2,solar
27,349,ind,0.00285301,0.573395,2,solar
12,349,ind,0.00285301,0.573395,2,solar
42,349,ind,0.00285301,0.573395,2,solar
35,349,ind,0.00285301,0.573395,2,solar
37,349,ind,0.00285301,0.573395,2,solar
2,349,ind,0.00285301,0.573395,2,solar
30,349,ind,0.00285301,0.573395,2,solar
11,349,ind,0.00285301,0.573395,2,solar
16,349,ind,0.00285301,0.573395,2,solar
10,971,ind,0.00285301,0.573395,2,solar
18,971,ind,0.00285301,0.573395,2,solar
2,971,ind,0.00285301,0.573395,2,solar
21,971,ind,0.00285301,0.573395,2,solar
12,971,ind,0.00285301,0.573395,2,solar
35,971,ind,0.00285301,0.573395,2,solar
36,971,ind,0.00285301,0.573395,2,solar
38,971,ind,0.00285301,0.573395,2,solar
27,971,ind,0.00285301,0.573395,2,solar
35,284,ind,0.00285301,0.573395,2,solar
35,105,ind,0.00285301,0.573395,2,solar
35,377,ind,0.00285301,0.573395,2,solar
10,1062,ind,0.00285301,0.573395,2,solar
18,1062,ind,0.00285301,0.573395,2,solar
10,133,ind,0.00285301,0.573395,2,solar
18,133,ind,0.00285301,0.573395,2,solar
21,133,ind,0.00285301,0.573395,2,solar
35,133,ind,0.00285301,0.573395,2,solar
30,133,ind,0.00285301,0.573395,2,solar
12,133,ind,0.00285301,0.573395,2,solar
38,133,ind,0.00285301,0.573395,2,solar
27,133,ind,0.00285301,0.573395,2,solar
37,133,ind,0.00285301,0.573395,2,solar
33,133,ind,0.00285301,0.573395,2,solar
40,133,ind,0.00285301,0.573395,2,solar
10,780,ind,0.00285301,0.573395,2,solar
10,813,ind,0.00285301,0.573395,2,solar
18,813,ind,0.00285301,0.573395,2,solar
21,813,ind,0.00285301,0.573395,2,solar
35,813,ind,0.00285301,0.573395,2,solar
12,813,ind,0.00285301,0.573395,2,solar
11,813,ind,0.00285301,0.573395,2,solar
35,125,ind,0.00285301,0.573395,2,solar
27,893,ind,0.00285301,0.573395,2,solar
12,893,ind,0.00285301,0.573395,2,solar
18,893,ind,0.00285301,0.573395,2,solar
10,535,ind,0.00285301,0.573395,2,solar
35,260,ind,0.00285301,0.573395,2,solar
12,260,ind,0.00285301,0.573395,2,solar
12,118,ind,0.00285301,0.573395,2,solar
18,118,ind,0.00285301,0.573395,2,solar
18,624,ind,0.00285301,0.573395,2,solar
10,899,ind,0.00285301,0.573395,2,solar
35,93,ind,0.00285301,0.573395,2,solar
28,327,ind,0.00285301,0.573395,2,solar
10,344,ind,0.00285301,0.573395,2,solar
10,902,ind,0.00285301,0.573395,2,solar
18,902,ind,0.00285301,0.573395,2,solar
35,696,ind,0.00285301,0.573395,2,solar
35,32,ind,0.00285301,0.573395,2,solar
35,845,ind,0.00285301,0.573395,2,solar
35,213,ind,0.00285301,0.573395,2,solar
10,92,ind,0.00285301,0.573395,2,solar
10,526,ind,0.00285301,0.573395,2,solar
35,36,ind,0.00285301,0.573395,2,solar
35,988,ind,0.00285301,0.573395,2,solar
2,988,ind,0.00285301,0.573395,2,solar
10,413,ind,0.00285301,0.573395,2,solar
10,35,ind,0.00285301,0.573395,2,solar
18,35,ind,0.00285301,0.573395,2,solar
21,35,ind,0.00285301,0.573395,2,solar
10,104,ind,0.00285301,0.573395,2,solar
35,350,ind,0.00285301,0.573395,2,solar
33,350,ind,0.00285301,0.573395,2,solar
18,350,ind,0.00285301,0.573395,2,solar
6,350,ind,0.00285301,0.573395,2,solar
30,350,ind,0.00285301,0.573395,2,solar
10,692,ind,0.00285301,0.573395,2,solar
28,768,ind,0.00285301,0.573395,2,solar
35,493,ind,0.00285301,0.573395,2,solar
35,675,ind,0.00285301,0.573395,2,solar
10,439,ind,0.00285301,0.573395,2,solar
35,439,ind,0.00285301,0.573395,2,solar
21,439,ind,0.00285301,0.573395,2,solar
10,814,ind,0.00285301,0.573395,2,solar
35,930,ind,0.00285301,0.573395,2,solar
35,741,ind,0.00285301,0.573395,2,solar
35,830,ind,0.00285301,0.573395,2,solar
10,697,ind,0.00285301,0.573395,2,solar
10,433,ind,0.00285301,0.573395,2,solar
18,433,ind,0.00285301,0.573395,2,solar
10,488,ind,0.00285301,0.573395,2,solar
28,488,ind,0.00285301,0.573395,2,solar
18,488,ind,0.00285301,0.573395,2,solar
10,90,ind,0.00285301,0.573395,2,solar
35,682,ind,0.00285301,0.573395,2,solar
10,45,ind,0.00285301,0.573395,2,solar
28,45,ind,0.00285301,0.573395,2,solar
35,612,ind,0.00285301,0.573395,2,solar
33,612,ind,0.00285301,0.573395,2,solar
30,612,ind,0.00285301,0.573395,2,solar
10,1039,ind,0.00285301,0.573395,2,solar
28,601,ind,0.00285301,0.573395,2,solar
35,1002,ind,0.00285301,0.573395,2,solar
10,987,ind,0.00285301,0.573395,2,solar
18,987,ind,0.00285301,0.573395,2,solar
10,74,ind,0.00285301,0.573395,2,solar
10,232,ind,0.00285301,0.573395,2,solar
10,373,ind,0.00285301,0.573395,2,solar
35,78,ind,0.00285301,0.573395,2,solar
10,644,ind,0.00285301,0.573395,2,solar
18,644,ind,0.00285301,0.573395,2,solar
35,423,ind,0.00285301,0.573395,2,solar
33,423,ind,0.00285301,0.573395,2,solar
10,996,ind,0.00285301,0.573395,2,solar
10,580,ind,0.00285301,0.573395,2,solar
37,580,ind,0.00285301,0.573395,2,solar
18,580,ind,0.00285301,0.573395,2,solar
11,580,ind,0.00285301,0.573395,2,solar
12,580,ind,0.00285301,0.573395,2,solar
35,7,ind,0.00285301,0.573395,2,solar
10,256,ind,0.00285301,0.573395,2,solar
10,112,ind,0.00285301,0.573395,2,solar
35,307,ind,0.00285301,0.573395,2,solar
10,867,ind,0.00285301,0.573395,2,solar
35,709,ind,0.00285301,0.573395,2,solar
10,831,ind,0.00285301,0.573395,2,solar
35,604,ind,0.00285301,0.573395,2,solar
10,718,ind,0.00285301,0.573395,2,solar
28,718,ind,0.00285301,0.573395,2,solar
28,299,ind,0.00285301,0.573395,2,solar
35,958,ind,0.00285301,0.573395,2,solar
10,627,ind,0.00285301,0.573395,2,solar
18,627,ind,0.00285301,0.573395,2,solar
10,730,ind,0.00285301,0.573395,2,solar
10,804,ind,0.00285301,0.573395,2,solar
10,737,ind,0.00285301,0.573395,2,solar
35,599,ind,0.00285301,0.573395,2,solar
10,1001,ind,0.00285301,0.573395,2,solar
18,1001,ind,0.00285301,0.573395,2,solar
10,578,ind,0.00285301,0.573395,2,solar
18,578,ind,0.00285301,0.573395,2,solar
10,1032,ind,0.00285301,0.573395,2,solar
18,1032,ind,0.00285301,0.573395,2,solar
35,98,ind,0.00285301,0.573395,2,solar
35,404,ind,0.00285301,0.573395,2,solar
2,404,ind,0.00285301,0.573395,2,solar
28,824,ind,0.00285301,0.573395,2,solar
35,330,ind,0.00285301,0.573395,2,solar
18,330,ind,0.00285301,0.573395,2,solar
10,579,ind,0.00285301,0.573395,2,solar
10,345,ind,0.00285301,0.573395,2,solar
28,700,ind,0.00285301,0.573395,2,solar
10,1026,ind,0.00285301,0.573395,2,solar
28,446,ind,0.00285301,0.573395,2,solar
10,969,ind,0.00285301,0.573395,2,solar
28,223,ind,0.00285301,0.573395,2,solar
28,706,ind,0.00285301,0.573395,2,solar
35,452,ind,0.00285301,0.573395,2,solar
33,452,ind,0.00285301,0.573395,2,solar
35,341,ind,0.00285301,0.573395,2,solar
35,549,ind,0.00285301,0.573395,2,solar
33,549,ind,0.00285301,0.573395,2,solar
6,549,ind,0.00285301,0.573395,2,solar
12,549,ind,0.00285301,0.573395,2,solar
42,549,ind,0.00285301,0.573395,2,solar
2,549,ind,0.00285301,0.573395,2,solar
29,549,ind,0.00285301,0.573395,2,solar
11,549,ind,0.00285301,0.573395,2,solar
18,549,ind,0.00285301,0.573395,2,solar
28,747,ind,0.00285301,0.573395,2,solar
35,853,ind,0.00285301,0.573395,2,solar
29,853,ind,0.00285301,0.573395,2,solar
35,957,ind,0.00285301,0.573395,2,solar
33,957,ind,0.00285301,0.573395,2,solar
38,957,ind,0.00285301,0.573395,2,solar
2,957,ind,0.00285301,0.573395,2,solar
18,957,ind,0.00285301,0.573395,2,solar
12,957,ind,0.00285301,0.573395,2,solar
30,957,ind,0.00285301,0.573395,2,solar
40,957,ind,0.00285301,0.573395,2,solar
35,359,ind,0.00285301,0.573395,2,solar
10,96,ind,0.00285301,0.573395,2,solar
35,1030,ind,0.00285301,0.573395,2,solar
35,901,ind,0.00285301,0.573395,2,solar
28,840,ind,0.00285301,0.573395,2,solar
35,618,ind,0.00285301,0.573395,2,solar
10,955,ind,0.00285301,0.573395,2,solar
10,52,ind,0.00285301,0.573395,2,solar
35,426,ind,0.00285301,0.573395,2,solar
18,426,ind,0.00285301,0.573395,2,solar
33,426,ind,0.00285301,0.573395,2,solar
38,426,ind,0.00285301,0.573395,2,solar
27,426,ind,0.00285301,0.573395,2,solar
12,426,ind,0.00285301,0.573395,2,solar
32,426,ind,0.00285301,0.573395,2,solar
29,426,ind,0.00285301,0.573395,2,solar
2,426,ind,0.00285301,0.573395,2,solar
30,426,ind,0.00285301,0.573395,2,solar
40,426,ind,0.00285301,0.573395,2,solar
10,235,ind,0.00285301,0.573395,2,solar
10,1011,ind,0.00285301,0.573395,2,solar
10,391,ind,0.00285301,0.573395,2,solar
10,565,ind,0.00285301,0.573395,2,solar
28,325,ind,0.00285301,0.573395,2,solar
10,907,ind,0.00285301,0.573395,2,solar
31,438,ind,0.00285301,0.573395,2,solar
27,438,ind,0.00285301,0.573395,2,solar
12,438,ind,0.00285301,0.573395,2,solar
28,88,ind,0.00285301,0.573395,2,solar
10,808,ind,0.00285301,0.573395,2,solar
35,342,ind,0.00285301,0.573395,2,solar
35,881,ind,0.00285301,0.573395,2,solar
2,881,ind,0.00285301,0.573395,2,solar
42,881,ind,0.00285301,0.573395,2,solar
33,881,ind,0.00285301,0.573395,2,solar
18,881,ind,0.00285301,0.573395,2,solar
10,106,ind,0.00285301,0.573395,2,solar
10,425,ind,0.00285301,0.573395,2,solar
35,25,ind,0.00285301,0.573395,2,solar
35,587,ind,0.00285301,0.573395,2,solar
33,587,ind,0.00285301,0.573395,2,solar
35,340,ind,0.00285301,0.573395,2,solar
28,59,ind,0.00285301,0.573395,2,solar
28,783,ind,0.00285301,0.573395,2,solar
10,1006,ind,0.00285301,0.573395,2,solar
28,1006,ind,0.00285301,0.573395,2,solar
12,1006,ind,0.00285301,0.573395,2,solar
35,402,ind,0.00285301,0.573395,2,solar
36,402,ind,0.00285301,0.573395,2,solar
28,1054,ind,0.00285301,0.573395,2,solar
18,1054,ind,0.00285301,0.573395,2,solar
35,1054,ind,0.00285301,0.573395,2,solar
33,1054,ind,0.00285301,0.573395,2,solar
12,1054,ind,0.00285301,0.573395,2,solar
36,1054,ind,0.00285301,0.573395,2,solar
41,610,ind,0.00285301,0.573395,2,solar
35,405,ind,0.00285301,0.573395,2,solar
33,405,ind,0.00285301,0.573395,2,solar
2,405,ind,0.00285301,0.573395,2,solar
18,405,ind,0.00285301,0.573395,2,solar
35,427,ind,0.00285301,0.573395,2,solar
33,749,ind,0.00285301,0.573395,2,solar
38,749,ind,0.00285301,0.573395,2,solar
2,749,ind,0.00285301,0.573395,2,solar
18,749,ind,0.00285301,0.573395,2,solar
12,749,ind,0.00285301,0.573395,2,solar
42,749,ind,0.00285301,0.573395,2,solar
30,749,ind,0.00285301,0.573395,2,solar
41,463,ind,0.00285301,0.573395,2,solar
35,180,ind,0.00285301,0.573395,2,solar
35,544,ind,0.00285301,0.573395,2,solar
10,854,ind,0.00285301,0.573395,2,solar
35,918,ind,0.00285301,0.573395,2,solar
18,918,ind,0.00285301,0.573395,2,solar
29,918,ind,0.00285301,0.573395,2,solar
12,918,ind,0.00285301,0.573395,2,solar
42,918,ind,0.00285301,0.573395,2,solar
33,918,ind,0.00285301,0.573395,2,solar
2,918,ind,0.00285301,0.573395,2,solar
38,918,ind,0.00285301,0.573395,2,solar
30,918,ind,0.00285301,0.573395,2,solar
40,918,ind,0.00285301,0.573395,2,solar
35,977,ind,0.00285301,0.573395,2,solar
18,977,ind,0.00285301,0.573395,2,solar
38,977,ind,0.00285301,0.573395,2,solar
33,977,ind,0.00285301,0.573395,2,solar
2,977,ind,0.00285301,0.573395,2,solar
12,977,ind,0.00285301,0.573395,2,solar
29,977,ind,0.00285301,0.573395,2,solar
30,977,ind,0.00285301,0.573395,2,solar
35,949,ind,0.00285301,0.573395,2,solar
10,1031,ind,0.00285301,0.573395,2,solar
35,499,ind,0.00285301,0.573395,2,solar
29,499,ind,0.00285301,0.573395,2,solar
33,499,ind,0.00285301,0.573395,2,solar
30,499,ind,0.00285301,0.573395,2,solar
18,499,ind,0.00285301,0.573395,2,solar
38,499,ind,0.00285301,0.573395,2,solar
10,965,ind,0.00285301,0.573395,2,solar
28,378,ind,0.00285301,0.573395,2,solar
35,442,ind,0.00285301,0.573395,2,solar
35,583,ind,0.00285301,0.573395,2,solar
12,583,ind,0.00285301,0.573395,2,solar
29,583,ind,0.00285301,0.573395,2,solar
33,583,ind,0.00285301,0.573395,2,solar
2,583,ind,0.00285301,0.573395,2,solar
30,583,ind,0.00285301,0.573395,2,solar
18,583,ind,0.00285301,0.573395,2,solar
38,583,ind,0.00285301,0.573395,2,solar
42,583,ind,0.00285301,0.573395,2,solar
35,756,ind,0.00285301,0.573395,2,solar
18,756,ind,0.00285301,0.573395,2,solar
28,153,ind,0.00285301,0.573395,2,solar
10,370,ind,0.00285301,0.573395,2,solar
28,242,ind,0.00285301,0.573395,2,solar
35,1048,ind,0.00285301,0.573395,2,solar
35,847,ind,0.00285301,0.573395,2,solar
33,847,ind,0.00285301,0.573395,2,solar
35,924,ind,0.00285301,0.573395,2,solar
33,924,ind,0.00285301,0.573395,2,solar
28,887,ind,0.00285301,0.573395,2,solar
38,887,ind,0.00285301,0.573395,2,solar
35,650,ind,0.00285301,0.573395,2,solar
2,650,ind,0.00285301,0.573395,2,solar
30,650,ind,0.00285301,0.573395,2,solar
18,650,ind,0.00285301,0.573395,2,solar
33,650,ind,0.00285301,0.573395,2,solar
10,193,ind,0.00285301,0.573395,2,solar
35,1020,ind,0.00285301,0.573395,2,solar
33,1020,ind,0.00285301,0.573395,2,solar
41,680,ind,0.00285301,0.573395,2,solar
10,864,ind,0.00285301,0.573395,2,solar
35,21,ind,0.00285301,0.573395,2,solar
18,21,ind,0.00285301,0.573395,2,solar
41,698,ind,0.00285301,0.573395,2,solar
18,698,ind,0.00285301,0.573395,2,solar
28,517,ind,0.00285301,0.573395,2,solar
38,517,ind,0.00285301,0.573395,2,solar
35,400,ind,0.00285301,0.573395,2,solar
18,400,ind,0.00285301,0.573395,2,solar
1,400,ind,0.00285301,0.573395,2,solar
28,278,ind,0.00285301,0.573395,2,solar
10,57,ind,0.00285301,0.573395,2,solar
18,57,ind,0.00285301,0.573395,2,solar
28,228,ind,0.00285301,0.573395,2,solar
2,228,ind,0.00285301,0.573395,2,solar
35,764,ind,0.00285301,0.573395,2,solar
18,764,ind,0.00285301,0.573395,2,solar
33,764,ind,0.00285301,0.573395,2,solar
30,764,ind,0.00285301,0.573395,2,solar
31,771,ind,0.00285301,0.573395,2,solar
28,218,ind,0.00285301,0.573395,2,solar
18,218,ind,0.00285301,0.573395,2,solar
35,508,ind,0.00285301,0.573395,2,solar
18,80,ind,0.00285301,0.573395,2,solar
33,508,ind,0.00285301,0.573395,2,solar
28,283,ind,0.00285301,0.573395,2,solar
18,283,ind,0.00285301,0.573395,2,solar
28,365,ind,0.00285301,0.573395,2,solar
28,486,ind,0.00285301,0.573395,2,solar
35,271,ind,0.00285301,0.573395,2,solar
2,271,ind,0.00285301,0.573395,2,solar
41,210,ind,0.00285301,0.573395,2,solar
28,12,ind,0.00285301,0.573395,2,solar
10,12,ind,0.00285301,0.573395,2,solar
35,626,ind,0.00285301,0.573395,2,solar
10,670,ind,0.00285301,0.573395,2,solar
18,670,ind,0.00285301,0.573395,2,solar
10,642,ind,0.00285301,0.573395,2,solar
35,457,ind,0.00285301,0.573395,2,solar
10,998,ind,0.00285301,0.573395,2,solar
35,739,ind,0.00285301,0.573395,2,solar
31,739,ind,0.00285301,0.573395,2,solar
2,739,ind,0.00285301,0.573395,2,solar
28,464,ind,0.00285301,0.573395,2,solar
28,482,ind,0.00285301,0.573395,2,solar
38,482,ind,0.00285301,0.573395,2,solar
18,482,ind,0.00285301,0.573395,2,solar
30,482,ind,0.00285301,0.573395,2,solar
28,390,ind,0.00285301,0.573395,2,solar
18,390,ind,0.00285301,0.573395,2,solar
38,390,ind,0.00285301,0.573395,2,solar
33,390,ind,0.00285301,0.573395,2,solar
2,390,ind,0.00285301,0.573395,2,solar
30,390,ind,0.00285301,0.573395,2,solar
35,390,ind,0.00285301,0.573395,2,solar
27,390,ind,0.00285301,0.573395,2,solar
12,390,ind,0.00285301,0.573395,2,solar
35,467,ind,0.00285301,0.573395,2,solar
35,586,ind,0.00285301,0.573395,2,solar
28,763,ind,0.00285301,0.573395,2,solar
18,763,ind,0.00285301,0.573395,2,solar
35,37,ind,0.00285301,0.573395,2,solar
28,790,ind,0.00285301,0.573395,2,solar
28,509,ind,0.00285301,0.573395,2,solar
28,490,ind,0.00285301,0.573395,2,solar
38,490,ind,0.00285301,0.573395,2,solar
18,490,ind,0.00285301,0.573395,2,solar
35,387,ind,0.00285301,0.573395,2,solar
28,689,ind,0.00285301,0.573395,2,solar
38,689,ind,0.00285301,0.573395,2,solar
35,71,ind,0.00285301,0.573395,2,solar
10,666,ind,0.00285301,0.573395,2,solar
28,666,ind,0.00285301,0.573395,2,solar
33,666,ind,0.00285301,0.573395,2,solar
35,829,ind,0.00285301,0.573395,2,solar
33,829,ind,0.00285301,0.573395,2,solar
35,889,ind,0.00285301,0.573395,2,solar
2,889,ind,0.00285301,0.573395,2,solar
33,889,ind,0.00285301,0.573395,2,solar
10,20,ind,0.00285301,0.573395,2,solar
28,912,ind,0.00285301,0.573395,2,solar
28,255,ind,0.00285301,0.573395,2,solar
35,131,ind,0.00285301,0.573395,2,solar
35,950,ind,0.00285301,0.573395,2,solar
33,950,ind,0.00285301,0.573395,2,solar
10,484,ind,0.00285301,0.573395,2,solar
28,665,ind,0.00285301,0.573395,2,solar
10,665,ind,0.00285301,0.573395,2,solar
28,151,ind,0.00285301,0.573395,2,solar
18,151,ind,0.00285301,0.573395,2,solar
28,174,ind,0.00285301,0.573395,2,solar
12,174,ind,0.00285301,0.573395,2,solar
28,338,ind,0.00285301,0.573395,2,solar
28,521,ind,0.00285301,0.573395,2,solar
35,967,ind,0.00285301,0.573395,2,solar
28,143,ind,0.00285301,0.573395,2,solar
24,932,ind,0.00285301,0.573395,2,solar
28,563,ind,0.00285301,0.573395,2,solar
41,208,ind,0.00285301,0.573395,2,solar
35,752,ind,0.00285301,0.573395,2,solar
28,738,ind,0.00285301,0.573395,2,solar
28,1043,ind,0.00285301,0.573395,2,solar
10,1043,ind,0.00285301,0.573395,2,solar
35,466,ind,0.00285301,0.573395,2,solar
35,788,ind,0.00285301,0.573395,2,solar
28,765,ind,0.00285301,0.573395,2,solar
28,1057,ind,0.00285301,0.573395,2,solar
38,1057,ind,0.00285301,0.573395,2,solar
18,1057,ind,0.00285301,0.573395,2,solar
28,750,ind,0.00285301,0.573395,2,solar
38,750,ind,0.00285301,0.573395,2,solar
2,750,ind,0.00285301,0.573395,2,solar
18,750,ind,0.00285301,0.573395,2,solar
28,673,ind,0.00285301,0.573395,2,solar
38,673,ind,0.00285301,0.573395,2,solar
18,673,ind,0.00285301,0.573395,2,solar
24,69,ind,0.00285301,0.573395,2,solar
35,69,ind,0.00285301,0.573395,2,solar
21,69,ind,0.00285301,0.573395,2,solar
18,69,ind,0.00285301,0.573395,2,solar
28,724,ind,0.00285301,0.573395,2,solar
28,951,ind,0.00285301,0.573395,2,solar
38,951,ind,0.00285301,0.573395,2,solar
18,951,ind,0.00285301,0.573395,2,solar
28,384,ind,0.00285301,0.573395,2,solar
10,384,ind,0.00285301,0.573395,2,solar
38,384,ind,0.00285301,0.573395,2,solar
18,384,ind,0.00285301,0.573395,2,solar
35,415,ind,0.00285301,0.573395,2,solar
35,441,ind,0.00285301,0.573395,2,solar
28,921,ind,0.00285301,0.573395,2,solar
28,222,ind,0.00285301,0.573395,2,solar
30,222,ind,0.00285301,0.573395,2,solar
18,222,ind,0.00285301,0.573395,2,solar
28,944,ind,0.00285301,0.573395,2,solar
38,944,ind,0.00285301,0.573395,2,solar
12,944,ind,0.00285301,0.573395,2,solar
42,944,ind,0.00285301,0.573395,2,solar
35,944,ind,0.00285301,0.573395,2,solar
2,944,ind,0.00285301,0.573395,2,solar
18,944,ind,0.00285301,0.573395,2,solar
27,944,ind,0.00285301,0.573395,2,solar
33,944,ind,0.00285301,0.573395,2,solar
30,944,ind,0.00285301,0.573395,2,solar
35,655,ind,0.00285301,0.573395,2,solar
38,655,ind,0.00285301,0.573395,2,solar
18,655,ind,0.00285301,0.573395,2,solar
31,661,ind,0.00285301,0.573395,2,solar
8,361,ind,0.00285301,0.573395,2,solar
33,361,ind,0.00285301,0.573395,2,solar
28,937,ind,0.00285301,0.573395,2,solar
28,63,ind,0.00285301,0.573395,2,solar
28,981,ind,0.00285301,0.573395,2,solar
24,981,ind,0.00285301,0.573395,2,solar
18,981,ind,0.00285301,0.573395,2,solar
28,3,ind,0.00285301,0.573395,2,solar
2,3,ind,0.00285301,0.573395,2,solar
18,3,ind,0.00285301,0.573395,2,solar
41,16,ind,0.00285301,0.573395,2,solar
28,23,ind,0.00285301,0.573395,2,solar
18,23,ind,0.00285301,0.573395,2,solar
33,23,ind,0.00285301,0.573395,2,solar
28,154,ind,0.00285301,0.573395,2,solar
42,154,ind,0.00285301,0.573395,2,solar
18,154,ind,0.00285301,0.573395,2,solar
28,888,ind,0.00285301,0.573395,2,solar
28,47,ind,0.00285301,0.573395,2,solar
18,47,ind,0.00285301,0.573395,2,solar
35,613,ind,0.00285301,0.573395,2,solar
28,547,ind,0.00285301,0.573395,2,solar
28,163,ind,0.00285301,0.573395,2,solar
31,362,ind,0.00285301,0.573395,2,solar
28,1018,ind,0.00285301,0.573395,2,solar
28,994,ind,0.00285301,0.573395,2,solar
24,994,ind,0.00285301,0.573395,2,solar
28,798,ind,0.00285301,0.573395,2,solar
18,798,ind,0.00285301,0.573395,2,solar
28,685,ind,0.00285301,0.573395,2,solar
28,58,ind,0.00285301,0.573395,2,solar
28,690,ind,0.00285301,0.573395,2,solar
18,690,ind,0.00285301,0.573395,2,solar
30,690,ind,0.00285301,0.573395,2,solar
28,1061,ind,0.00285301,0.573395,2,solar
28,527,ind,0.00285301,0.573395,2,solar
18,527,ind,0.00285301,0.573395,2,solar
38,527,ind,0.00285301,0.573395,2,solar
12,527,ind,0.00285301,0.573395,2,solar
33,527,ind,0.00285301,0.573395,2,solar
27,527,ind,0.00285301,0.573395,2,solar
35,527,ind,0.00285301,0.573395,2,solar
30,527,ind,0.00285301,0.573395,2,solar
28,462,ind,0.00285301,0.573395,2,solar
28,432,ind,0.00285301,0.573395,2,solar
38,432,ind,0.00285301,0.573395,2,solar
28,550,ind,0.00285301,0.573395,2,solar
28,805,ind,0.00285301,0.573395,2,solar
28,237,ind,0.00285301,0.573395,2,solar
24,357,ind,0.00285301,0.573395,2,solar
35,566,ind,0.00285301,0.573395,2,solar
28,392,ind,0.00285301,0.573395,2,solar
28,858,ind,0.00285301,0.573395,2,solar
8,27,ind,0.00285301,0.573395,2,solar
8,309,ind,0.00285301,0.573395,2,solar
