control_reg,control_reg_id,state_id,state,sector_abbr,tariff_class,developable_roof_sqft,customers_in_bin,load_in_bin_kwh,load_per_customer_in_bin_kwh,max_demand_kw,avg_monthly_kwh,interconnection_limit,owner_occupancy_status,cap_cost_multiplier,developable_buildings_pct,bldg_size_class,rate_id_alias,elevation,unsub_cost,departamento,agent_id
CDSD,24,156,MOSQUERA,res,estrato_4,560.79919,2,3554,1777,0.551,148.0833333,1000,1,1,0.6,small,129,1498,0.138109737,CUNDINAMARCA,11624
CDSD,24,995,LA MESA,res,estrato_4,560.79919,897,1032947,1151.56,160.113,95.96333333,1000,1,1,0.6,small,129,514,0.138109737,CUNDINAMARCA,11625
CDSD,24,995,LA MESA,res,estrato_4,560.79919,15,11137,742.47,1.726,61.8725,1000,1,1,0.6,small,129,514,0.138109737,CUNDINAMARCA,11626
CDSD,24,995,LA MESA,res,estrato_4,560.79919,172,518093,3012.17,80.308,251.0141667,1000,1,1,0.6,small,129,514,0.138109737,CUNDINAMARCA,11627
CDSD,24,815,FOMEQUE,res,estrato_4,560.79919,22,29771,1353.23,4.615,112.7691667,1000,1,1,0.6,small,129,1479,0.138109737,CUNDINAMARCA,11628
CDSD,24,1040,SAN ANTONIO DEL TEQUENDAMA,res,estrato_4,560.79919,1,2053,2053,0.318,171.0833333,1000,1,1,0.6,small,129,1231,0.138109737,CUNDINAMARCA,11629
CDSD,24,1040,SAN ANTONIO DEL TEQUENDAMA,res,estrato_4,560.79919,27,61513,2278.26,9.535,189.855,1000,1,1,0.6,small,129,1231,0.138109737,CUNDINAMARCA,11630
CDSD,24,684,MEDINA,res,estrato_4,560.79919,1,5252,5252,0.814,437.6666667,1000,1,1,0.6,small,129,659,0.138109737,CUNDINAMARCA,11631
CDSD,24,684,MEDINA,res,estrato_4,560.79919,2,4707,2353.5,0.73,196.125,1000,1,1,0.6,small,129,659,0.138109737,CUNDINAMARCA,11632
CDSD,24,397,SOACHA,res,estrato_4,560.79919,5,52436,10487.2,8.128,873.9333333,1000,1,1,0.6,small,129,1780,0.138109737,CUNDINAMARCA,11633
CDSD,24,306,ANAPOIMA,res,estrato_4,560.79919,1145,1575448,1375.94,244.204,114.6616667,1000,1,1,0.6,small,129,256,0.138109737,CUNDINAMARCA,11634
CDSD,24,306,ANAPOIMA,res,estrato_4,560.79919,1,976,976,0.151,81.33333333,1000,1,1,0.6,small,129,256,0.138109737,CUNDINAMARCA,11635
CDSD,24,306,ANAPOIMA,res,estrato_4,560.79919,166,723019,4355.54,112.072,362.9616667,1000,1,1,0.6,small,129,256,0.138109737,CUNDINAMARCA,11636
CDSD,24,935,APULO,res,estrato_4,560.79919,11,23179,2107.18,3.593,175.5983333,1000,1,1,0.6,small,129,284,0.138109737,CUNDINAMARCA,11637
CDSD,24,935,APULO,res,estrato_4,560.79919,50,427630,8552.6,66.285,712.7166667,1000,1,1,0.6,small,129,284,0.138109737,CUNDINAMARCA,11638
CDSD,24,584,EL COLEGIO,res,estrato_4,560.79919,4,2682,670.5,0.416,55.875,1000,1,1,0.6,small,129,827,0.138109737,CUNDINAMARCA,11639
CDSD,24,584,EL COLEGIO,res,estrato_4,560.79919,2,2512,1256,0.389,104.6666667,1000,1,1,0.6,small,129,827,0.138109737,CUNDINAMARCA,11640
CDSD,24,800,TOCAIMA,res,estrato_4,560.79919,42,23919,569.5,3.708,47.45833333,1000,1,1,0.6,small,129,279,0.138109737,CUNDINAMARCA,11641
CDSD,24,800,TOCAIMA,res,estrato_4,560.79919,20,148545,7427.25,23.025,618.9375,1000,1,1,0.6,small,129,279,0.138109737,CUNDINAMARCA,11642
CDSD,24,167,UBAQUE,res,estrato_4,560.79919,3,7282,2427.33,1.129,202.2775,1000,1,1,0.6,small,129,1491,0.138109737,CUNDINAMARCA,11643
CDSD,24,1053,GRANADA,res,estrato_4,560.79919,1,200,200,0.031,16.66666667,1000,1,1,0.6,small,129,1529,0.138109737,CUNDINAMARCA,11644
CDSD,24,1053,GRANADA,res,estrato_4,560.79919,19,31464,1656,4.877,138,1000,1,1,0.6,small,129,1529,0.138109737,CUNDINAMARCA,11645
CDSD,24,1053,GRANADA,res,estrato_4,560.79919,42,92870,2211.19,14.395,184.2658333,1000,1,1,0.6,small,129,1529,0.138109737,CUNDINAMARCA,11646
CDSD,24,973,SIBATE,res,estrato_4,560.79919,2,4356,2178,0.675,181.5,1000,1,1,0.6,small,129,1421,0.138109737,CUNDINAMARCA,11647
CDSD,24,676,SILVANIA,res,estrato_4,560.79919,375,453136,1208.36,70.239,100.6966667,1000,1,1,0.6,small,129,1347,0.138109737,CUNDINAMARCA,11648
CDSD,24,676,SILVANIA,res,estrato_4,560.79919,1,820,820,0.127,68.33333333,1000,1,1,0.6,small,129,1347,0.138109737,CUNDINAMARCA,11649
CDSD,24,676,SILVANIA,res,estrato_4,560.79919,5,11238,2247.6,1.742,187.3,1000,1,1,0.6,small,129,1347,0.138109737,CUNDINAMARCA,11650
CDSD,24,314,CHIPAQUE,res,estrato_4,560.79919,2,806,403,0.125,33.58333333,1000,1,1,0.6,small,129,1132,0.138109737,CUNDINAMARCA,11651
CDSD,24,113,CAQUEZA,res,estrato_4,560.79919,6,18357,3059.5,2.845,254.9583333,1000,1,1,0.6,small,129,1746,0.138109737,CUNDINAMARCA,11652
CDSD,24,113,CAQUEZA,res,estrato_4,560.79919,2,10401,5200.5,1.612,433.375,1000,1,1,0.6,small,129,1746,0.138109737,CUNDINAMARCA,11653
CDSD,24,797,CABUYARO,res,estrato_4,560.79919,3,8719,2906.33,1.351,242.1941667,1000,1,1,0.6,small,129,108,0.138109737,META,11654
CDSD,24,282,GIRARDOT,res,estrato_4,560.79919,3868,8630815,2231.34,1337.828,185.945,1000,1,1,0.6,small,129,155,0.138109737,CUNDINAMARCA,11655
CDSD,24,282,GIRARDOT,res,estrato_4,560.79919,2,300,150,0.047,12.5,1000,1,1,0.6,small,129,155,0.138109737,CUNDINAMARCA,11656
CDSD,24,282,GIRARDOT,res,estrato_4,560.79919,215,438430,2039.21,67.959,169.9341667,1000,1,1,0.6,small,129,155,0.138109737,CUNDINAMARCA,11657
CDSD,24,505,AGUA DE DIOS,res,estrato_4,560.79919,5,8284,1656.8,1.284,138.0666667,1000,1,1,0.6,small,129,152,0.138109737,CUNDINAMARCA,11658
CDSD,24,505,AGUA DE DIOS,res,estrato_4,560.79919,15,24375,1625,3.778,135.4166667,1000,1,1,0.6,small,129,152,0.138109737,CUNDINAMARCA,11659
CDSD,24,961,FUSAGASUGA,res,estrato_4,560.79919,12534,13816914,1102.35,2141.705,91.8625,1000,1,1,0.6,small,129,1086,0.138109737,CUNDINAMARCA,11660
CDSD,24,961,FUSAGASUGA,res,estrato_4,560.79919,7,16275,2325,2.523,193.75,1000,1,1,0.6,small,129,1086,0.138109737,CUNDINAMARCA,11661
CDSD,24,961,FUSAGASUGA,res,estrato_4,560.79919,943,1603813,1700.76,248.601,141.73,1000,1,1,0.6,small,129,1086,0.138109737,CUNDINAMARCA,11662
CDSD,24,963,RICAURTE,res,estrato_4,560.79919,4599,5836861,1269.16,904.748,105.7633333,1000,1,1,0.6,small,129,160,0.138109737,CUNDINAMARCA,11663
CDSD,24,963,RICAURTE,res,estrato_4,560.79919,26,67752,2605.85,10.502,217.1541667,1000,1,1,0.6,small,129,160,0.138109737,CUNDINAMARCA,11664
CDSD,24,145,FOSCA,res,estrato_4,560.79919,2,175,87.5,0.027,7.291666667,1000,1,1,0.6,small,129,1604,0.138109737,CUNDINAMARCA,11665
CDSD,24,270,NILO,res,estrato_4,560.79919,27,14407,533.59,2.233,44.46583333,1000,1,1,0.6,small,129,254,0.138109737,CUNDINAMARCA,11666
CDSD,24,270,NILO,res,estrato_4,560.79919,20,144887,7244.35,22.458,603.6958333,1000,1,1,0.6,small,129,254,0.138109737,CUNDINAMARCA,11667
CDSD,24,53,FLANDES,res,estrato_4,560.79919,9,14726,1636.22,2.283,136.3516667,1000,1,1,0.6,small,129,169,0.138109737,TOLIMA,11668
CDSD,24,807,ARBELAEZ,res,estrato_4,560.79919,98,112104,1143.92,17.377,95.32666667,1000,1,1,0.6,small,129,1161,0.138109737,CUNDINAMARCA,11669
CDSD,24,807,ARBELAEZ,res,estrato_4,560.79919,18,60950,3386.11,9.448,282.1758333,1000,1,1,0.6,small,129,1161,0.138109737,CUNDINAMARCA,11670
CDSD,24,866,ICONONZO,res,estrato_4,560.79919,1,1538,1538,0.238,128.1666667,1000,1,1,0.6,small,129,843,0.138109737,TOLIMA,11671
CDSD,24,337,SAN BERNARDO,res,estrato_4,560.79919,3,5293,1764.33,0.82,147.0275,1000,1,1,0.6,small,129,1346,0.138109737,CUNDINAMARCA,11672
CDSD,24,337,SAN BERNARDO,res,estrato_4,560.79919,21,9009,429,1.396,35.75,1000,1,1,0.6,small,129,1346,0.138109737,CUNDINAMARCA,11673
CDSD,24,548,CABRERA,res,estrato_4,560.79919,1,809,809,0.125,67.41666667,1000,1,1,0.6,small,129,1390,0.138109737,CUNDINAMARCA,11674
CDSD,24,869,GUAYABAL DE SIQUIMA,res,estrato_4,560.79919,5,7369,1473.8,1.142,122.8166667,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11675
CDSD,24,837,NARINO,res,estrato_4,560.79919,6,3689,614.83,0.572,51.23583333,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11676
CDSD,24,837,NARINO,res,estrato_4,560.79919,2,4203,2101.5,0.651,175.125,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11677
CDSD,24,137,SAN JUAN DE RIOSECO,res,estrato_4,560.79919,2,1561,780.5,0.242,65.04166667,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11678
CDSD,24,137,SAN JUAN DE RIOSECO,res,estrato_4,560.79919,1,448,448,0.069,37.33333333,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11679
CDSD,24,137,SAN JUAN DE RIOSECO,res,estrato_4,560.79919,1,427,427,0.066,35.58333333,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11680
CDSD,24,651,VILLA DE SAN DIEGO DE UBATE,res,estrato_4,560.79919,51,66906,1311.88,10.371,109.3233333,1000,1,1,0.6,small,129,1059,0.138109737,CUNDINAMARCA,11681
CDSD,24,69,PUERTO SALGAR,res,estrato_5,560.79919,4,22953,5738.25,3.793,478.1875,1000,1,1,0.6,small,171,148,0.138109737,CUNDINAMARCA,11682
CDSD,24,357,SAN MIGUEL DE SEMA,res,estrato_5,560.79919,1,4,4,0.001,0.333333333,1000,1,1,0.6,small,171,1873,0.138109737,BOYACA,11683
CDSD,24,357,SAN MIGUEL DE SEMA,res,estrato_5,560.79919,6,4231,705.17,0.699,58.76416667,1000,1,1,0.6,small,171,1873,0.138109737,BOYACA,11684
CDSD,24,300,GUADUAS,res,estrato_5,560.79919,1,6123,6123,1.012,510.25,1000,1,1,0.6,small,171,459,0.138109737,CUNDINAMARCA,11685
CDSD,24,300,GUADUAS,res,estrato_5,560.79919,2,481,240.5,0.079,20.04166667,1000,1,1,0.6,small,171,459,0.138109737,CUNDINAMARCA,11686
CDSD,24,424,PACHO,res,estrato_5,560.79919,1,3438,3438,0.568,286.5,1000,1,1,0.6,small,171,1196,0.138109737,CUNDINAMARCA,11687
CDSD,24,849,SUTATAUSA,res,estrato_5,560.79919,2,871,435.5,0.144,36.29166667,1000,1,1,0.6,small,171,1292,0.138109737,CUNDINAMARCA,11688
CDSD,24,140,TAUSA,res,estrato_5,560.79919,6,10463,1743.83,1.729,145.3191667,1000,1,1,0.6,small,171,2042,0.138109737,CUNDINAMARCA,11689
CDSD,24,701,CHOCONTA,res,estrato_5,560.79919,1,361,361,0.06,30.08333333,1000,1,1,0.6,small,171,1464,0.138109737,CUNDINAMARCA,11690
CDSD,24,701,CHOCONTA,res,estrato_5,560.79919,1,850,850,0.14,70.83333333,1000,1,1,0.6,small,171,1464,0.138109737,CUNDINAMARCA,11691
CDSD,24,931,VERGARA,res,estrato_5,560.79919,18,41250,2291.67,6.816,190.9725,1000,1,1,0.6,small,171,770,0.138109737,CUNDINAMARCA,11692
CDSD,24,931,VERGARA,res,estrato_5,560.79919,1,762,762,0.126,63.5,1000,1,1,0.6,small,171,770,0.138109737,CUNDINAMARCA,11693
CDSD,24,1017,ZIPAQUIRA,res,estrato_5,560.79919,11,43843,3985.73,7.244,332.1441667,1000,1,1,0.6,small,171,1615,0.138109737,CUNDINAMARCA,11694
CDSD,24,984,QUEBRADANEGRA,res,estrato_5,560.79919,2,2077,1038.5,0.343,86.54166667,1000,1,1,0.6,small,171,840,0.138109737,CUNDINAMARCA,11695
CDSD,24,277,MACHETA,res,estrato_5,560.79919,1,3378,3378,0.558,281.5,1000,1,1,0.6,small,171,1068,0.138109737,CUNDINAMARCA,11696
CDSD,24,440,NOCAIMA,res,estrato_5,560.79919,1,1055,1055,0.174,87.91666667,1000,1,1,0.6,small,171,455,0.138109737,CUNDINAMARCA,11697
CDSD,24,440,NOCAIMA,res,estrato_5,560.79919,1,1504,1504,0.249,125.3333333,1000,1,1,0.6,small,171,455,0.138109737,CUNDINAMARCA,11698
CDSD,24,99,VILLETA,res,estrato_5,560.79919,10,19716,1971.6,3.258,164.3,1000,1,1,0.6,small,171,837,0.138109737,CUNDINAMARCA,11699
CDSD,24,99,VILLETA,res,estrato_5,560.79919,19,129229,6801.53,21.353,566.7941667,1000,1,1,0.6,small,171,837,0.138109737,CUNDINAMARCA,11700
CDSD,24,295,SUBACHOQUE,res,estrato_5,560.79919,9,23026,2558.44,3.805,213.2033333,1000,1,1,0.6,small,171,1664,0.138109737,CUNDINAMARCA,11701
CDSD,24,230,LA VEGA,res,estrato_5,560.79919,10,15346,1534.6,2.536,127.8833333,1000,1,1,0.6,small,171,1015,0.138109737,CUNDINAMARCA,11702
CDSD,24,230,LA VEGA,res,estrato_5,560.79919,1,1651,1651,0.273,137.5833333,1000,1,1,0.6,small,171,1015,0.138109737,CUNDINAMARCA,11703
CDSD,24,317,SASAIMA,res,estrato_5,560.79919,11,14029,1275.36,2.318,106.28,1000,1,1,0.6,small,171,860,0.138109737,CUNDINAMARCA,11704
CDSD,24,317,SASAIMA,res,estrato_5,560.79919,9,22857,2539.67,3.777,211.6391667,1000,1,1,0.6,small,171,860,0.138109737,CUNDINAMARCA,11705
CDSD,24,44,SAN FRANCISCO,res,estrato_5,560.79919,2,5647,2823.5,0.933,235.2916667,1000,1,1,0.6,small,171,1203,0.138109737,CUNDINAMARCA,11706
CDSD,24,705,TOCANCIPA,res,estrato_5,560.79919,1,3932,3932,0.65,327.6666667,1000,1,1,0.6,small,171,1285,0.138109737,CUNDINAMARCA,11707
CDSD,24,705,TOCANCIPA,res,estrato_5,560.79919,16,28116,1757.25,4.646,146.4375,1000,1,1,0.6,small,171,1285,0.138109737,CUNDINAMARCA,11708
CDSD,24,842,TABIO,res,estrato_5,560.79919,1,2651,2651,0.438,220.9166667,1000,1,1,0.6,small,171,1328,0.138109737,CUNDINAMARCA,11709
CDSD,24,842,TABIO,res,estrato_5,560.79919,35,89689,2562.54,14.82,213.545,1000,1,1,0.6,small,171,1328,0.138109737,CUNDINAMARCA,11710
CDSD,24,720,GUATAVITA,res,estrato_5,560.79919,1,1048,1048,0.173,87.33333333,1000,1,1,0.6,small,171,1357,0.138109737,CUNDINAMARCA,11711
CDSD,24,872,CAJICA,res,estrato_5,560.79919,30,58796,1959.87,9.715,163.3225,1000,1,1,0.6,small,171,1280,0.138109737,CUNDINAMARCA,11712
CDSD,24,872,CAJICA,res,estrato_5,560.79919,357,698674,1957.07,115.446,163.0891667,1000,1,1,0.6,small,171,1280,0.138109737,CUNDINAMARCA,11713
CDSD,24,872,CAJICA,res,estrato_5,560.79919,530,1333192,2515.46,220.292,209.6216667,1000,1,1,0.6,small,171,1280,0.138109737,CUNDINAMARCA,11714
CDSD,24,753,SOPO,res,estrato_5,560.79919,1,1844,1844,0.305,153.6666667,1000,1,1,0.6,small,171,1709,0.138109737,CUNDINAMARCA,11715
CDSD,24,753,SOPO,res,estrato_5,560.79919,73,217333,2977.16,35.911,248.0966667,1000,1,1,0.6,small,171,1709,0.138109737,CUNDINAMARCA,11716
CDSD,24,722,ALBAN,res,estrato_5,560.79919,1,100,100,0.017,8.333333333,1000,1,1,0.6,small,171,914,0.138109737,CUNDINAMARCA,11717
CDSD,24,722,ALBAN,res,estrato_5,560.79919,3,5015,1671.67,0.829,139.3058333,1000,1,1,0.6,small,171,914,0.138109737,CUNDINAMARCA,11718
CDSD,24,496,GUASCA,res,estrato_5,560.79919,2,2046,1023,0.338,85.25,1000,1,1,0.6,small,171,1651,0.138109737,CUNDINAMARCA,11719
CDSD,24,496,GUASCA,res,estrato_5,560.79919,17,50164,2950.82,8.289,245.9016667,1000,1,1,0.6,small,171,1651,0.138109737,CUNDINAMARCA,11720
CDSD,24,792,EL ROSAL,res,estrato_5,560.79919,3,366,122,0.06,10.16666667,1000,1,1,0.6,small,171,1249,0.138109737,CUNDINAMARCA,11721
CDSD,24,792,EL ROSAL,res,estrato_5,560.79919,39,87060,2232.31,14.385,186.0258333,1000,1,1,0.6,small,171,1249,0.138109737,CUNDINAMARCA,11722
CDSD,24,478,CHIA,res,estrato_5,560.79919,2072,4161756,2008.57,687.673,167.3808333,1000,1,1,0.6,small,171,1707,0.138109737,CUNDINAMARCA,11723
CDSD,24,478,CHIA,res,estrato_5,560.79919,132,314999,2386.36,52.049,198.8633333,1000,1,1,0.6,small,171,1707,0.138109737,CUNDINAMARCA,11724
CDSD,24,478,CHIA,res,estrato_5,560.79919,119,434755,3653.4,71.837,304.45,1000,1,1,0.6,small,171,1707,0.138109737,CUNDINAMARCA,11725
CDSD,24,555,TENJO,res,estrato_5,560.79919,15,31643,2109.53,5.229,175.7941667,1000,1,1,0.6,small,171,1187,0.138109737,CUNDINAMARCA,11726
CDSD,24,555,TENJO,res,estrato_5,560.79919,237,785071,3312.54,129.722,276.045,1000,1,1,0.6,small,171,1187,0.138109737,CUNDINAMARCA,11727
CDSD,24,191,FACATATIVA,res,estrato_5,560.79919,3,14335,4778.33,2.369,398.1941667,1000,1,1,0.6,small,171,1717,0.138109737,CUNDINAMARCA,11728
CDSD,24,191,FACATATIVA,res,estrato_5,560.79919,1,956,956,0.158,79.66666667,1000,1,1,0.6,small,171,1717,0.138109737,CUNDINAMARCA,11729
CDSD,24,518,MADRID,res,estrato_5,560.79919,1,1160,1160,0.192,96.66666667,1000,1,1,0.6,small,171,966,0.138109737,CUNDINAMARCA,11730
CDSD,24,518,MADRID,res,estrato_5,560.79919,6,22476,3746,3.714,312.1666667,1000,1,1,0.6,small,171,966,0.138109737,CUNDINAMARCA,11731
CDSD,24,24,COTA,res,estrato_5,560.79919,21,62163,2960.14,10.272,246.6783333,1000,1,1,0.6,small,171,820,0.138109737,CUNDINAMARCA,11732
CDSD,24,24,COTA,res,estrato_5,560.79919,186,566233,3044.26,93.562,253.6883333,1000,1,1,0.6,small,171,820,0.138109737,CUNDINAMARCA,11733
CDSD,24,746,ANOLAIMA,res,estrato_5,560.79919,1,1288,1288,0.213,107.3333333,1000,1,1,0.6,small,171,1084,0.138109737,CUNDINAMARCA,11734
CDSD,24,645, D.C.,res,estrato_5,560.79919,96998,215222959,2218.84,35562.614,184.9033333,1000,1,1,0.6,small,171,808,0.138109737,BOGOTA,11735
CDSD,24,645, D.C.,res,estrato_5,560.79919,21,54193,2580.62,8.955,215.0516667,1000,1,1,0.6,small,171,808,0.138109737,BOGOTA,11736
CDSD,24,734,LA CALERA,res,estrato_5,560.79919,7,17785,2540.71,2.939,211.7258333,1000,1,1,0.6,small,171,1954,0.138109737,CUNDINAMARCA,11737
CDSD,24,734,LA CALERA,res,estrato_5,560.79919,115,403168,3505.81,66.618,292.1508333,1000,1,1,0.6,small,171,1954,0.138109737,CUNDINAMARCA,11738
CDSD,24,149,ZIPACON,res,estrato_5,560.79919,2,4066,2033,0.672,169.4166667,1000,1,1,0.6,small,171,1080,0.138109737,CUNDINAMARCA,11739
CDSD,24,75,BOJACA,res,estrato_5,560.79919,1,774,774,0.128,64.5,1000,1,1,0.6,small,171,1260,0.138109737,CUNDINAMARCA,11740
CDSD,24,75,BOJACA,res,estrato_5,560.79919,5,6932,1386.4,1.145,115.5333333,1000,1,1,0.6,small,171,1260,0.138109737,CUNDINAMARCA,11741
CDSD,24,132,PARATEBUENO,res,estrato_5,560.79919,2,17644,8822,2.915,735.1666667,1000,1,1,0.6,small,171,153,0.138109737,CUNDINAMARCA,11742
CDSD,24,156,MOSQUERA,res,estrato_5,560.79919,1,15215,15215,2.514,1267.916667,1000,1,1,0.6,small,171,1498,0.138109737,CUNDINAMARCA,11743
CDSD,24,995,LA MESA,res,estrato_5,560.79919,11,16566,1506,2.737,125.5,1000,1,1,0.6,small,171,514,0.138109737,CUNDINAMARCA,11744
CDSD,24,995,LA MESA,res,estrato_5,560.79919,3,1188,396,0.196,33,1000,1,1,0.6,small,171,514,0.138109737,CUNDINAMARCA,11745
CDSD,24,995,LA MESA,res,estrato_5,560.79919,35,117298,3351.37,19.382,279.2808333,1000,1,1,0.6,small,171,514,0.138109737,CUNDINAMARCA,11746
CDSD,24,1040,SAN ANTONIO DEL TEQUENDAMA,res,estrato_5,560.79919,4,2338,584.5,0.386,48.70833333,1000,1,1,0.6,small,171,1231,0.138109737,CUNDINAMARCA,11747
CDSD,24,1040,SAN ANTONIO DEL TEQUENDAMA,res,estrato_5,560.79919,11,24375,2215.91,4.028,184.6591667,1000,1,1,0.6,small,171,1231,0.138109737,CUNDINAMARCA,11748
CDSD,24,306,ANAPOIMA,res,estrato_5,560.79919,740,1367533,1848.02,225.966,154.0016667,1000,1,1,0.6,small,171,256,0.138109737,CUNDINAMARCA,11749
CDSD,24,306,ANAPOIMA,res,estrato_5,560.79919,190,946445,4981.29,156.387,415.1075,1000,1,1,0.6,small,171,256,0.138109737,CUNDINAMARCA,11750
CDSD,24,935,APULO,res,estrato_5,560.79919,7,11972,1710.29,1.978,142.5241667,1000,1,1,0.6,small,171,284,0.138109737,CUNDINAMARCA,11751
CDSD,24,935,APULO,res,estrato_5,560.79919,29,162609,5607.21,26.869,467.2675,1000,1,1,0.6,small,171,284,0.138109737,CUNDINAMARCA,11752
CDSD,24,800,TOCAIMA,res,estrato_5,560.79919,1,560,560,0.093,46.66666667,1000,1,1,0.6,small,171,279,0.138109737,CUNDINAMARCA,11753
CDSD,24,859,GUATAQUI,res,estrato_5,560.79919,1,3159,3159,0.522,263.25,1000,1,1,0.6,small,171,224,0.138109737,CUNDINAMARCA,11754
CDSD,24,1053,GRANADA,res,estrato_5,560.79919,5,7754,1550.8,1.281,129.2333333,1000,1,1,0.6,small,171,1529,0.138109737,CUNDINAMARCA,11755
CDSD,24,1053,GRANADA,res,estrato_5,560.79919,14,48857,3489.79,8.073,290.8158333,1000,1,1,0.6,small,171,1529,0.138109737,CUNDINAMARCA,11756
CDSD,24,676,SILVANIA,res,estrato_5,560.79919,85,123186,1449.25,20.355,120.7708333,1000,1,1,0.6,small,171,1347,0.138109737,CUNDINAMARCA,11757
CDSD,24,676,SILVANIA,res,estrato_5,560.79919,2,3859,1929.5,0.638,160.7916667,1000,1,1,0.6,small,171,1347,0.138109737,CUNDINAMARCA,11758
CDSD,24,282,GIRARDOT,res,estrato_5,560.79919,618,2044528,3308.3,337.83,275.6916667,1000,1,1,0.6,small,171,155,0.138109737,CUNDINAMARCA,11759
CDSD,24,282,GIRARDOT,res,estrato_5,560.79919,1,26117,26117,4.315,2176.416667,1000,1,1,0.6,small,171,155,0.138109737,CUNDINAMARCA,11760
CDSD,24,282,GIRARDOT,res,estrato_5,560.79919,34,152674,4490.41,25.227,374.2008333,1000,1,1,0.6,small,171,155,0.138109737,CUNDINAMARCA,11761
CDSD,24,505,AGUA DE DIOS,res,estrato_5,560.79919,1,2899,2899,0.479,241.5833333,1000,1,1,0.6,small,171,152,0.138109737,CUNDINAMARCA,11762
CDSD,24,961,FUSAGASUGA,res,estrato_5,560.79919,2383,2803830,1176.6,463.294,98.05,1000,1,1,0.6,small,171,1086,0.138109737,CUNDINAMARCA,11763
CDSD,24,961,FUSAGASUGA,res,estrato_5,560.79919,571,852932,1493.75,140.935,124.4791667,1000,1,1,0.6,small,171,1086,0.138109737,CUNDINAMARCA,11764
CDSD,24,963,RICAURTE,res,estrato_5,560.79919,332,958760,2887.83,158.422,240.6525,1000,1,1,0.6,small,171,160,0.138109737,CUNDINAMARCA,11765
CDSD,24,963,RICAURTE,res,estrato_5,560.79919,102,181408,1778.51,29.975,148.2091667,1000,1,1,0.6,small,171,160,0.138109737,CUNDINAMARCA,11766
CDSD,24,270,NILO,res,estrato_5,560.79919,3,37002,12334,6.114,1027.833333,1000,1,1,0.6,small,171,254,0.138109737,CUNDINAMARCA,11767
CDSD,24,270,NILO,res,estrato_5,560.79919,10,67527,6752.7,11.158,562.725,1000,1,1,0.6,small,171,254,0.138109737,CUNDINAMARCA,11768
CDSD,24,807,ARBELAEZ,res,estrato_5,560.79919,6,4095,682.5,0.677,56.875,1000,1,1,0.6,small,171,1161,0.138109737,CUNDINAMARCA,11769
CDSD,24,807,ARBELAEZ,res,estrato_5,560.79919,1,174,174,0.029,14.5,1000,1,1,0.6,small,171,1161,0.138109737,CUNDINAMARCA,11770
CDSD,24,337,SAN BERNARDO,res,estrato_5,560.79919,3,450,150,0.074,12.5,1000,1,1,0.6,small,171,1346,0.138109737,CUNDINAMARCA,11771
CDSD,24,869,GUAYABAL DE SIQUIMA,res,estrato_5,560.79919,1,5401,5401,0.892,450.0833333,1000,1,1,0.6,small,171,1059,0.138109737,CUNDINAMARCA,11772
CHCD,8,361,AGUADAS,res,estrato_1,560.79919,923,831878,901.28,436.909,75.10666667,1000,1,1,0.6,small,6,992,0.147018667,CALDAS,11773
CHCD,8,361,AGUADAS,res,estrato_1,560.79919,61,40369,661.79,21.202,55.14916667,1000,1,1,0.6,small,6,992,0.147018667,CALDAS,11774
CHCD,8,361,AGUADAS,res,estrato_1,560.79919,383,179770,469.37,94.417,39.11416667,1000,1,1,0.6,small,6,992,0.147018667,CALDAS,11775
CHCD,8,27,PACORA,res,estrato_1,560.79919,379,301752,796.18,158.482,66.34833333,1000,1,1,0.6,small,6,545,0.147018667,CALDAS,11776
CHCD,8,27,PACORA,res,estrato_1,560.79919,115,60155,523.09,31.594,43.59083333,1000,1,1,0.6,small,6,545,0.147018667,CALDAS,11777
CHCD,8,27,PACORA,res,estrato_1,560.79919,43,44108,1025.77,23.166,85.48083333,1000,1,1,0.6,small,6,545,0.147018667,CALDAS,11778
CHCD,8,309,VICTORIA,res,estrato_1,560.79919,590,610249,1034.32,320.507,86.19333333,1000,1,1,0.6,small,6,306,0.147018667,CALDAS,11779
CHCD,8,309,VICTORIA,res,estrato_1,560.79919,539,534633,991.9,280.793,82.65833333,1000,1,1,0.6,small,6,306,0.147018667,CALDAS,11780
CHCD,8,309,VICTORIA,res,estrato_1,560.79919,631,428239,678.67,224.914,56.55583333,1000,1,1,0.6,small,6,306,0.147018667,CALDAS,11781
CHCD,8,216,PENSILVANIA,res,estrato_1,560.79919,536,390883,729.26,205.295,60.77166667,1000,1,1,0.6,small,6,1642,0.147018667,CALDAS,11782
CHCD,8,216,PENSILVANIA,res,estrato_1,560.79919,244,121919,499.67,64.033,41.63916667,1000,1,1,0.6,small,6,1642,0.147018667,CALDAS,11783
CHCD,8,216,PENSILVANIA,res,estrato_1,560.79919,446,191551,429.49,100.604,35.79083333,1000,1,1,0.6,small,6,1642,0.147018667,CALDAS,11784
