source,year,sector_abbr,country_abbr,control_reg_id,escalation_factor
Planning,2038,ind,COL,22,1.23
Planning,2038,ind,COL,23,1.23
Planning,2038,ind,COL,24,1.23
Planning,2038,ind,COL,25,1.23
Planning,2038,ind,COL,26,1.23
Planning,2038,ind,COL,27,1.23
Planning,2038,ind,COL,28,1.23
Planning,2038,ind,COL,29,1.23
Planning,2038,ind,COL,30,1.23
Planning,2038,ind,COL,31,1.23
Planning,2038,ind,COL,32,1.23
Planning,2038,ind,COL,33,1.23
Planning,2038,ind,COL,34,1.23
Planning,2038,ind,COL,35,1.23
Planning,2038,ind,COL,36,1.23
Planning,2038,ind,COL,37,1.23
Planning,2038,ind,COL,38,1.23
Planning,2038,ind,COL,39,1.23
Planning,2038,ind,COL,40,1.23
Planning,2038,ind,COL,41,1.23
Planning,2038,ind,COL,42,1.23
Planning,2039,res,COL,1,1.24
Planning,2039,res,COL,2,1.24
Planning,2039,res,COL,3,1.24
Planning,2039,res,COL,4,1.24
Planning,2039,res,COL,5,1.24
Planning,2039,res,COL,6,1.24
Planning,2039,res,COL,7,1.24
Planning,2039,res,COL,8,1.24
Planning,2039,res,COL,9,1.24
Planning,2039,res,COL,10,1.24
Planning,2039,res,COL,11,1.24
Planning,2039,res,COL,12,1.24
Planning,2039,res,COL,13,1.24
Planning,2039,res,COL,14,1.24
Planning,2039,res,COL,15,1.24
Planning,2039,res,COL,16,1.24
Planning,2039,res,COL,17,1.24
Planning,2039,res,COL,18,1.24
Planning,2039,res,COL,19,1.24
Planning,2039,res,COL,20,1.24
Planning,2039,res,COL,21,1.24
Planning,2039,res,COL,22,1.24
Planning,2039,res,COL,23,1.24
Planning,2039,res,COL,24,1.24
Planning,2039,res,COL,25,1.24
Planning,2039,res,COL,26,1.24
Planning,2039,res,COL,27,1.24
Planning,2039,res,COL,28,1.24
Planning,2039,res,COL,29,1.24
Planning,2039,res,COL,30,1.24
Planning,2039,res,COL,31,1.24
Planning,2039,res,COL,32,1.24
Planning,2039,res,COL,33,1.24
Planning,2039,res,COL,34,1.24
Planning,2039,res,COL,35,1.24
Planning,2039,res,COL,36,1.24
Planning,2039,res,COL,37,1.24
Planning,2039,res,COL,38,1.24
Planning,2039,res,COL,39,1.24
Planning,2039,res,COL,40,1.24
Planning,2039,res,COL,41,1.24
Planning,2039,res,COL,42,1.24
Planning,2039,com,COL,1,1.24
Planning,2039,com,COL,2,1.24
Planning,2039,com,COL,3,1.24
Planning,2039,com,COL,4,1.24
Planning,2039,com,COL,5,1.24
Planning,2039,com,COL,6,1.24
Planning,2039,com,COL,7,1.24
Planning,2039,com,COL,8,1.24
Planning,2039,com,COL,9,1.24
Planning,2039,com,COL,10,1.24
Planning,2039,com,COL,11,1.24
Planning,2039,com,COL,12,1.24
Planning,2039,com,COL,13,1.24
Planning,2039,com,COL,14,1.24
Planning,2039,com,COL,15,1.24
Planning,2039,com,COL,16,1.24
Planning,2039,com,COL,17,1.24
Planning,2039,com,COL,18,1.24
Planning,2039,com,COL,19,1.24
Planning,2039,com,COL,20,1.24
Planning,2039,com,COL,21,1.24
Planning,2039,com,COL,22,1.24
Planning,2039,com,COL,23,1.24
Planning,2039,com,COL,24,1.24
Planning,2039,com,COL,25,1.24
Planning,2039,com,COL,26,1.24
Planning,2039,com,COL,27,1.24
Planning,2039,com,COL,28,1.24
Planning,2039,com,COL,29,1.24
Planning,2039,com,COL,30,1.24
Planning,2039,com,COL,31,1.24
Planning,2039,com,COL,32,1.24
Planning,2039,com,COL,33,1.24
Planning,2039,com,COL,34,1.24
Planning,2039,com,COL,35,1.24
Planning,2039,com,COL,36,1.24
Planning,2039,com,COL,37,1.24
Planning,2039,com,COL,38,1.24
Planning,2039,com,COL,39,1.24
Planning,2039,com,COL,40,1.24
Planning,2039,com,COL,41,1.24
Planning,2039,com,COL,42,1.24
Planning,2039,ind,COL,1,1.24
Planning,2039,ind,COL,2,1.24
Planning,2039,ind,COL,3,1.24
Planning,2039,ind,COL,4,1.24
Planning,2039,ind,COL,5,1.24
Planning,2039,ind,COL,6,1.24
Planning,2039,ind,COL,7,1.24
Planning,2039,ind,COL,8,1.24
Planning,2039,ind,COL,9,1.24
Planning,2039,ind,COL,10,1.24
Planning,2039,ind,COL,11,1.24
Planning,2039,ind,COL,12,1.24
Planning,2039,ind,COL,13,1.24
Planning,2039,ind,COL,14,1.24
Planning,2039,ind,COL,15,1.24
Planning,2039,ind,COL,16,1.24
Planning,2039,ind,COL,17,1.24
Planning,2039,ind,COL,18,1.24
Planning,2039,ind,COL,19,1.24
Planning,2039,ind,COL,20,1.24
Planning,2039,ind,COL,21,1.24
Planning,2039,ind,COL,22,1.24
Planning,2039,ind,COL,23,1.24
Planning,2039,ind,COL,24,1.24
Planning,2039,ind,COL,25,1.24
Planning,2039,ind,COL,26,1.24
Planning,2039,ind,COL,27,1.24
Planning,2039,ind,COL,28,1.24
Planning,2039,ind,COL,29,1.24
Planning,2039,ind,COL,30,1.24
Planning,2039,ind,COL,31,1.24
Planning,2039,ind,COL,32,1.24
Planning,2039,ind,COL,33,1.24
Planning,2039,ind,COL,34,1.24
Planning,2039,ind,COL,35,1.24
Planning,2039,ind,COL,36,1.24
Planning,2039,ind,COL,37,1.24
Planning,2039,ind,COL,38,1.24
Planning,2039,ind,COL,39,1.24
Planning,2039,ind,COL,40,1.24
Planning,2039,ind,COL,41,1.24
Planning,2039,ind,COL,42,1.24
Planning,2040,res,COL,1,1.25
Planning,2040,res,COL,2,1.25
Planning,2040,res,COL,3,1.25
Planning,2040,res,COL,4,1.25
Planning,2040,res,COL,5,1.25
Planning,2040,res,COL,6,1.25
Planning,2040,res,COL,7,1.25
Planning,2040,res,COL,8,1.25
Planning,2040,res,COL,9,1.25
Planning,2040,res,COL,10,1.25
Planning,2040,res,COL,11,1.25
Planning,2040,res,COL,12,1.25
Planning,2040,res,COL,13,1.25
Planning,2040,res,COL,14,1.25
Planning,2040,res,COL,15,1.25
Planning,2040,res,COL,16,1.25
Planning,2040,res,COL,17,1.25
Planning,2040,res,COL,18,1.25
Planning,2040,res,COL,19,1.25
Planning,2040,res,COL,20,1.25
Planning,2040,res,COL,21,1.25
Planning,2040,res,COL,22,1.25
Planning,2040,res,COL,23,1.25
Planning,2040,res,COL,24,1.25
Planning,2040,res,COL,25,1.25
Planning,2040,res,COL,26,1.25
Planning,2040,res,COL,27,1.25
Planning,2040,res,COL,28,1.25
Planning,2040,res,COL,29,1.25
Planning,2040,res,COL,30,1.25
Planning,2040,res,COL,31,1.25
Planning,2040,res,COL,32,1.25
Planning,2040,res,COL,33,1.25
Planning,2040,res,COL,34,1.25
Planning,2040,res,COL,35,1.25
Planning,2040,res,COL,36,1.25
Planning,2040,res,COL,37,1.25
Planning,2040,res,COL,38,1.25
Planning,2040,res,COL,39,1.25
Planning,2040,res,COL,40,1.25
Planning,2040,res,COL,41,1.25
Planning,2040,res,COL,42,1.25
Planning,2040,com,COL,1,1.25
Planning,2040,com,COL,2,1.25
Planning,2040,com,COL,3,1.25
Planning,2040,com,COL,4,1.25
Planning,2040,com,COL,5,1.25
Planning,2040,com,COL,6,1.25
Planning,2040,com,COL,7,1.25
Planning,2040,com,COL,8,1.25
Planning,2040,com,COL,9,1.25
Planning,2040,com,COL,10,1.25
Planning,2040,com,COL,11,1.25
Planning,2040,com,COL,12,1.25
Planning,2040,com,COL,13,1.25
Planning,2040,com,COL,14,1.25
Planning,2040,com,COL,15,1.25
Planning,2040,com,COL,16,1.25
Planning,2040,com,COL,17,1.25
Planning,2040,com,COL,18,1.25
Planning,2040,com,COL,19,1.25
Planning,2040,com,COL,20,1.25
Planning,2040,com,COL,21,1.25
Planning,2040,com,COL,22,1.25
Planning,2040,com,COL,23,1.25
Planning,2040,com,COL,24,1.25
Planning,2040,com,COL,25,1.25
Planning,2040,com,COL,26,1.25
Planning,2040,com,COL,27,1.25
Planning,2040,com,COL,28,1.25
Planning,2040,com,COL,29,1.25
Planning,2040,com,COL,30,1.25
Planning,2040,com,COL,31,1.25
Planning,2040,com,COL,32,1.25
Planning,2040,com,COL,33,1.25
Planning,2040,com,COL,34,1.25
Planning,2040,com,COL,35,1.25
Planning,2040,com,COL,36,1.25
Planning,2040,com,COL,37,1.25
Planning,2040,com,COL,38,1.25
Planning,2040,com,COL,39,1.25
Planning,2040,com,COL,40,1.25
Planning,2040,com,COL,41,1.25
Planning,2040,com,COL,42,1.25
Planning,2040,ind,COL,1,1.25
Planning,2040,ind,COL,2,1.25
Planning,2040,ind,COL,3,1.25
Planning,2040,ind,COL,4,1.25
Planning,2040,ind,COL,5,1.25
Planning,2040,ind,COL,6,1.25
Planning,2040,ind,COL,7,1.25
Planning,2040,ind,COL,8,1.25
Planning,2040,ind,COL,9,1.25
Planning,2040,ind,COL,10,1.25
Planning,2040,ind,COL,11,1.25
Planning,2040,ind,COL,12,1.25
Planning,2040,ind,COL,13,1.25
Planning,2040,ind,COL,14,1.25
Planning,2040,ind,COL,15,1.25
Planning,2040,ind,COL,16,1.25
Planning,2040,ind,COL,17,1.25
Planning,2040,ind,COL,18,1.25
Planning,2040,ind,COL,19,1.25
Planning,2040,ind,COL,20,1.25
Planning,2040,ind,COL,21,1.25
Planning,2040,ind,COL,22,1.25
Planning,2040,ind,COL,23,1.25
Planning,2040,ind,COL,24,1.25
Planning,2040,ind,COL,25,1.25
Planning,2040,ind,COL,26,1.25
Planning,2040,ind,COL,27,1.25
Planning,2040,ind,COL,28,1.25
Planning,2040,ind,COL,29,1.25
Planning,2040,ind,COL,30,1.25
Planning,2040,ind,COL,31,1.25
Planning,2040,ind,COL,32,1.25
Planning,2040,ind,COL,33,1.25
Planning,2040,ind,COL,34,1.25
Planning,2040,ind,COL,35,1.25
Planning,2040,ind,COL,36,1.25
Planning,2040,ind,COL,37,1.25
Planning,2040,ind,COL,38,1.25
Planning,2040,ind,COL,39,1.25
Planning,2040,ind,COL,40,1.25
Planning,2040,ind,COL,41,1.25
Planning,2040,ind,COL,42,1.25
Planning,2041,res,COL,1,1.26
Planning,2041,res,COL,2,1.26
Planning,2041,res,COL,3,1.26
Planning,2041,res,COL,4,1.26
Planning,2041,res,COL,5,1.26
Planning,2041,res,COL,6,1.26
Planning,2041,res,COL,7,1.26
Planning,2041,res,COL,8,1.26
Planning,2041,res,COL,9,1.26
Planning,2041,res,COL,10,1.26
Planning,2041,res,COL,11,1.26
Planning,2041,res,COL,12,1.26
Planning,2041,res,COL,13,1.26
Planning,2041,res,COL,14,1.26
Planning,2041,res,COL,15,1.26
Planning,2041,res,COL,16,1.26
Planning,2041,res,COL,17,1.26
Planning,2041,res,COL,18,1.26
Planning,2041,res,COL,19,1.26
Planning,2041,res,COL,20,1.26
Planning,2041,res,COL,21,1.26
Planning,2041,res,COL,22,1.26
Planning,2041,res,COL,23,1.26
Planning,2041,res,COL,24,1.26
Planning,2041,res,COL,25,1.26
Planning,2041,res,COL,26,1.26
Planning,2041,res,COL,27,1.26
Planning,2041,res,COL,28,1.26
Planning,2041,res,COL,29,1.26
Planning,2041,res,COL,30,1.26
Planning,2041,res,COL,31,1.26
Planning,2041,res,COL,32,1.26
Planning,2041,res,COL,33,1.26
Planning,2041,res,COL,34,1.26
Planning,2041,res,COL,35,1.26
Planning,2041,res,COL,36,1.26
Planning,2041,res,COL,37,1.26
Planning,2041,res,COL,38,1.26
Planning,2041,res,COL,39,1.26
Planning,2041,res,COL,40,1.26
Planning,2041,res,COL,41,1.26
Planning,2041,res,COL,42,1.26
Planning,2041,com,COL,1,1.26
Planning,2041,com,COL,2,1.26
Planning,2041,com,COL,3,1.26
Planning,2041,com,COL,4,1.26
Planning,2041,com,COL,5,1.26
Planning,2041,com,COL,6,1.26
Planning,2041,com,COL,7,1.26
Planning,2041,com,COL,8,1.26
Planning,2041,com,COL,9,1.26
Planning,2041,com,COL,10,1.26
Planning,2041,com,COL,11,1.26
Planning,2041,com,COL,12,1.26
Planning,2041,com,COL,13,1.26
Planning,2041,com,COL,14,1.26
Planning,2041,com,COL,15,1.26
Planning,2041,com,COL,16,1.26
Planning,2041,com,COL,17,1.26
Planning,2041,com,COL,18,1.26
Planning,2041,com,COL,19,1.26
Planning,2041,com,COL,20,1.26
Planning,2041,com,COL,21,1.26
Planning,2041,com,COL,22,1.26
Planning,2041,com,COL,23,1.26
Planning,2041,com,COL,24,1.26
Planning,2041,com,COL,25,1.26
Planning,2041,com,COL,26,1.26
Planning,2041,com,COL,27,1.26
Planning,2041,com,COL,28,1.26
Planning,2041,com,COL,29,1.26
Planning,2041,com,COL,30,1.26
Planning,2041,com,COL,31,1.26
Planning,2041,com,COL,32,1.26
Planning,2041,com,COL,33,1.26
Planning,2041,com,COL,34,1.26
Planning,2041,com,COL,35,1.26
Planning,2041,com,COL,36,1.26
Planning,2041,com,COL,37,1.26
Planning,2041,com,COL,38,1.26
Planning,2041,com,COL,39,1.26
Planning,2041,com,COL,40,1.26
Planning,2041,com,COL,41,1.26
Planning,2041,com,COL,42,1.26
Planning,2041,ind,COL,1,1.26
Planning,2041,ind,COL,2,1.26
Planning,2041,ind,COL,3,1.26
Planning,2041,ind,COL,4,1.26
Planning,2041,ind,COL,5,1.26
Planning,2041,ind,COL,6,1.26
Planning,2041,ind,COL,7,1.26
Planning,2041,ind,COL,8,1.26
Planning,2041,ind,COL,9,1.26
Planning,2041,ind,COL,10,1.26
Planning,2041,ind,COL,11,1.26
Planning,2041,ind,COL,12,1.26
Planning,2041,ind,COL,13,1.26
Planning,2041,ind,COL,14,1.26
Planning,2041,ind,COL,15,1.26
Planning,2041,ind,COL,16,1.26
Planning,2041,ind,COL,17,1.26
Planning,2041,ind,COL,18,1.26
Planning,2041,ind,COL,19,1.26
Planning,2041,ind,COL,20,1.26
Planning,2041,ind,COL,21,1.26
Planning,2041,ind,COL,22,1.26
Planning,2041,ind,COL,23,1.26
Planning,2041,ind,COL,24,1.26
Planning,2041,ind,COL,25,1.26
Planning,2041,ind,COL,26,1.26
Planning,2041,ind,COL,27,1.26
Planning,2041,ind,COL,28,1.26
Planning,2041,ind,COL,29,1.26
Planning,2041,ind,COL,30,1.26
Planning,2041,ind,COL,31,1.26
Planning,2041,ind,COL,32,1.26
Planning,2041,ind,COL,33,1.26
Planning,2041,ind,COL,34,1.26
Planning,2041,ind,COL,35,1.26
Planning,2041,ind,COL,36,1.26
Planning,2041,ind,COL,37,1.26
Planning,2041,ind,COL,38,1.26
Planning,2041,ind,COL,39,1.26
Planning,2041,ind,COL,40,1.26
Planning,2041,ind,COL,41,1.26
Planning,2041,ind,COL,42,1.26
Planning,2042,res,COL,1,1.27
Planning,2042,res,COL,2,1.27
Planning,2042,res,COL,3,1.27
Planning,2042,res,COL,4,1.27
Planning,2042,res,COL,5,1.27
Planning,2042,res,COL,6,1.27
Planning,2042,res,COL,7,1.27
Planning,2042,res,COL,8,1.27
Planning,2042,res,COL,9,1.27
Planning,2042,res,COL,10,1.27
Planning,2042,res,COL,11,1.27
Planning,2042,res,COL,12,1.27
Planning,2042,res,COL,13,1.27
Planning,2042,res,COL,14,1.27
Planning,2042,res,COL,15,1.27
Planning,2042,res,COL,16,1.27
Planning,2042,res,COL,17,1.27
Planning,2042,res,COL,18,1.27
Planning,2042,res,COL,19,1.27
Planning,2042,res,COL,20,1.27
Planning,2042,res,COL,21,1.27
Planning,2042,res,COL,22,1.27
Planning,2042,res,COL,23,1.27
Planning,2042,res,COL,24,1.27
Planning,2042,res,COL,25,1.27
Planning,2042,res,COL,26,1.27
Planning,2042,res,COL,27,1.27
Planning,2042,res,COL,28,1.27
Planning,2042,res,COL,29,1.27
Planning,2042,res,COL,30,1.27
Planning,2042,res,COL,31,1.27
Planning,2042,res,COL,32,1.27
Planning,2042,res,COL,33,1.27
Planning,2042,res,COL,34,1.27
Planning,2042,res,COL,35,1.27
Planning,2042,res,COL,36,1.27
Planning,2042,res,COL,37,1.27
Planning,2042,res,COL,38,1.27
Planning,2042,res,COL,39,1.27
Planning,2042,res,COL,40,1.27
Planning,2042,res,COL,41,1.27
Planning,2042,res,COL,42,1.27
Planning,2042,com,COL,1,1.27
Planning,2042,com,COL,2,1.27
Planning,2042,com,COL,3,1.27
Planning,2042,com,COL,4,1.27
Planning,2042,com,COL,5,1.27
Planning,2042,com,COL,6,1.27
Planning,2042,com,COL,7,1.27
Planning,2042,com,COL,8,1.27
Planning,2042,com,COL,9,1.27
Planning,2042,com,COL,10,1.27
Planning,2042,com,COL,11,1.27
Planning,2042,com,COL,12,1.27
Planning,2042,com,COL,13,1.27
Planning,2042,com,COL,14,1.27
Planning,2042,com,COL,15,1.27
Planning,2042,com,COL,16,1.27
Planning,2042,com,COL,17,1.27
Planning,2042,com,COL,18,1.27
Planning,2042,com,COL,19,1.27
Planning,2042,com,COL,20,1.27
Planning,2042,com,COL,21,1.27
Planning,2042,com,COL,22,1.27
Planning,2042,com,COL,23,1.27
Planning,2042,com,COL,24,1.27
Planning,2042,com,COL,25,1.27
Planning,2042,com,COL,26,1.27
Planning,2042,com,COL,27,1.27
Planning,2042,com,COL,28,1.27
Planning,2042,com,COL,29,1.27
Planning,2042,com,COL,30,1.27
Planning,2042,com,COL,31,1.27
Planning,2042,com,COL,32,1.27
Planning,2042,com,COL,33,1.27
Planning,2042,com,COL,34,1.27
Planning,2042,com,COL,35,1.27
Planning,2042,com,COL,36,1.27
Planning,2042,com,COL,37,1.27
Planning,2042,com,COL,38,1.27
Planning,2042,com,COL,39,1.27
Planning,2042,com,COL,40,1.27
Planning,2042,com,COL,41,1.27
Planning,2042,com,COL,42,1.27
Planning,2042,ind,COL,1,1.27
Planning,2042,ind,COL,2,1.27
Planning,2042,ind,COL,3,1.27
Planning,2042,ind,COL,4,1.27
Planning,2042,ind,COL,5,1.27
Planning,2042,ind,COL,6,1.27
Planning,2042,ind,COL,7,1.27
Planning,2042,ind,COL,8,1.27
Planning,2042,ind,COL,9,1.27
Planning,2042,ind,COL,10,1.27
Planning,2042,ind,COL,11,1.27
Planning,2042,ind,COL,12,1.27
Planning,2042,ind,COL,13,1.27
Planning,2042,ind,COL,14,1.27
Planning,2042,ind,COL,15,1.27
Planning,2042,ind,COL,16,1.27
Planning,2042,ind,COL,17,1.27
Planning,2042,ind,COL,18,1.27
Planning,2042,ind,COL,19,1.27
Planning,2042,ind,COL,20,1.27
Planning,2042,ind,COL,21,1.27
Planning,2042,ind,COL,22,1.27
Planning,2042,ind,COL,23,1.27
Planning,2042,ind,COL,24,1.27
Planning,2042,ind,COL,25,1.27
Planning,2042,ind,COL,26,1.27
Planning,2042,ind,COL,27,1.27
Planning,2042,ind,COL,28,1.27
Planning,2042,ind,COL,29,1.27
Planning,2042,ind,COL,30,1.27
Planning,2042,ind,COL,31,1.27
Planning,2042,ind,COL,32,1.27
Planning,2042,ind,COL,33,1.27
Planning,2042,ind,COL,34,1.27
Planning,2042,ind,COL,35,1.27
Planning,2042,ind,COL,36,1.27
Planning,2042,ind,COL,37,1.27
Planning,2042,ind,COL,38,1.27
Planning,2042,ind,COL,39,1.27
Planning,2042,ind,COL,40,1.27
Planning,2042,ind,COL,41,1.27
Planning,2042,ind,COL,42,1.27
Planning,2043,res,COL,1,1.28
Planning,2043,res,COL,2,1.28
Planning,2043,res,COL,3,1.28
Planning,2043,res,COL,4,1.28
Planning,2043,res,COL,5,1.28
Planning,2043,res,COL,6,1.28
Planning,2043,res,COL,7,1.28
Planning,2043,res,COL,8,1.28
Planning,2043,res,COL,9,1.28
Planning,2043,res,COL,10,1.28
Planning,2043,res,COL,11,1.28
Planning,2043,res,COL,12,1.28
Planning,2043,res,COL,13,1.28
Planning,2043,res,COL,14,1.28
Planning,2043,res,COL,15,1.28
Planning,2043,res,COL,16,1.28
Planning,2043,res,COL,17,1.28
Planning,2043,res,COL,18,1.28
Planning,2043,res,COL,19,1.28
Planning,2043,res,COL,20,1.28
Planning,2043,res,COL,21,1.28
Planning,2043,res,COL,22,1.28
Planning,2043,res,COL,23,1.28
Planning,2043,res,COL,24,1.28
Planning,2043,res,COL,25,1.28
Planning,2043,res,COL,26,1.28
Planning,2043,res,COL,27,1.28
Planning,2043,res,COL,28,1.28
Planning,2043,res,COL,29,1.28
Planning,2043,res,COL,30,1.28
Planning,2043,res,COL,31,1.28
Planning,2043,res,COL,32,1.28
Planning,2043,res,COL,33,1.28
Planning,2043,res,COL,34,1.28
Planning,2043,res,COL,35,1.28
Planning,2043,res,COL,36,1.28
Planning,2043,res,COL,37,1.28
Planning,2043,res,COL,38,1.28
Planning,2043,res,COL,39,1.28
Planning,2043,res,COL,40,1.28
Planning,2043,res,COL,41,1.28
Planning,2043,res,COL,42,1.28
Planning,2043,com,COL,1,1.28
Planning,2043,com,COL,2,1.28
Planning,2043,com,COL,3,1.28
Planning,2043,com,COL,4,1.28
Planning,2043,com,COL,5,1.28
Planning,2043,com,COL,6,1.28
Planning,2043,com,COL,7,1.28
Planning,2043,com,COL,8,1.28
Planning,2043,com,COL,9,1.28
Planning,2043,com,COL,10,1.28
Planning,2043,com,COL,11,1.28
Planning,2043,com,COL,12,1.28
Planning,2043,com,COL,13,1.28
Planning,2043,com,COL,14,1.28
Planning,2043,com,COL,15,1.28
Planning,2043,com,COL,16,1.28
Planning,2043,com,COL,17,1.28
Planning,2043,com,COL,18,1.28
Planning,2043,com,COL,19,1.28
Planning,2043,com,COL,20,1.28
Planning,2043,com,COL,21,1.28
Planning,2043,com,COL,22,1.28
Planning,2043,com,COL,23,1.28
Planning,2043,com,COL,24,1.28
Planning,2043,com,COL,25,1.28
Planning,2043,com,COL,26,1.28
Planning,2043,com,COL,27,1.28
Planning,2043,com,COL,28,1.28
Planning,2043,com,COL,29,1.28
Planning,2043,com,COL,30,1.28
Planning,2043,com,COL,31,1.28
Planning,2043,com,COL,32,1.28
Planning,2043,com,COL,33,1.28
Planning,2043,com,COL,34,1.28
Planning,2043,com,COL,35,1.28
Planning,2043,com,COL,36,1.28
Planning,2043,com,COL,37,1.28
Planning,2043,com,COL,38,1.28
Planning,2043,com,COL,39,1.28
Planning,2043,com,COL,40,1.28
Planning,2043,com,COL,41,1.28
Planning,2043,com,COL,42,1.28
Planning,2043,ind,COL,1,1.28
Planning,2043,ind,COL,2,1.28
Planning,2043,ind,COL,3,1.28
Planning,2043,ind,COL,4,1.28
Planning,2043,ind,COL,5,1.28
Planning,2043,ind,COL,6,1.28
Planning,2043,ind,COL,7,1.28
Planning,2043,ind,COL,8,1.28
Planning,2043,ind,COL,9,1.28
Planning,2043,ind,COL,10,1.28
Planning,2043,ind,COL,11,1.28
Planning,2043,ind,COL,12,1.28
Planning,2043,ind,COL,13,1.28
Planning,2043,ind,COL,14,1.28
Planning,2043,ind,COL,15,1.28
Planning,2043,ind,COL,16,1.28
Planning,2043,ind,COL,17,1.28
Planning,2043,ind,COL,18,1.28
Planning,2043,ind,COL,19,1.28
Planning,2043,ind,COL,20,1.28
Planning,2043,ind,COL,21,1.28
Planning,2043,ind,COL,22,1.28
Planning,2043,ind,COL,23,1.28
Planning,2043,ind,COL,24,1.28
Planning,2043,ind,COL,25,1.28
Planning,2043,ind,COL,26,1.28
Planning,2043,ind,COL,27,1.28
Planning,2043,ind,COL,28,1.28
Planning,2043,ind,COL,29,1.28
Planning,2043,ind,COL,30,1.28
Planning,2043,ind,COL,31,1.28
Planning,2043,ind,COL,32,1.28
Planning,2043,ind,COL,33,1.28
Planning,2043,ind,COL,34,1.28
Planning,2043,ind,COL,35,1.28
Planning,2043,ind,COL,36,1.28
Planning,2043,ind,COL,37,1.28
Planning,2043,ind,COL,38,1.28
Planning,2043,ind,COL,39,1.28
Planning,2043,ind,COL,40,1.28
Planning,2043,ind,COL,41,1.28
Planning,2043,ind,COL,42,1.28
Planning,2044,res,COL,1,1.29
Planning,2044,res,COL,2,1.29
Planning,2044,res,COL,3,1.29
Planning,2044,res,COL,4,1.29
Planning,2044,res,COL,5,1.29
Planning,2044,res,COL,6,1.29
Planning,2044,res,COL,7,1.29
Planning,2044,res,COL,8,1.29
Planning,2044,res,COL,9,1.29
Planning,2044,res,COL,10,1.29
Planning,2044,res,COL,11,1.29
Planning,2044,res,COL,12,1.29
Planning,2044,res,COL,13,1.29
Planning,2044,res,COL,14,1.29
Planning,2044,res,COL,15,1.29
Planning,2044,res,COL,16,1.29
Planning,2044,res,COL,17,1.29
Planning,2044,res,COL,18,1.29
Planning,2044,res,COL,19,1.29
Planning,2044,res,COL,20,1.29
Planning,2044,res,COL,21,1.29
Planning,2044,res,COL,22,1.29
Planning,2044,res,COL,23,1.29
Planning,2044,res,COL,24,1.29
Planning,2044,res,COL,25,1.29
Planning,2044,res,COL,26,1.29
Planning,2044,res,COL,27,1.29
Planning,2044,res,COL,28,1.29
Planning,2044,res,COL,29,1.29
Planning,2044,res,COL,30,1.29
Planning,2044,res,COL,31,1.29
Planning,2044,res,COL,32,1.29
Planning,2044,res,COL,33,1.29
Planning,2044,res,COL,34,1.29
Planning,2044,res,COL,35,1.29
Planning,2044,res,COL,36,1.29
Planning,2044,res,COL,37,1.29
Planning,2044,res,COL,38,1.29
Planning,2044,res,COL,39,1.29
Planning,2044,res,COL,40,1.29
Planning,2044,res,COL,41,1.29
Planning,2044,res,COL,42,1.29
Planning,2044,com,COL,1,1.29
Planning,2044,com,COL,2,1.29
Planning,2044,com,COL,3,1.29
Planning,2044,com,COL,4,1.29
Planning,2044,com,COL,5,1.29
Planning,2044,com,COL,6,1.29
Planning,2044,com,COL,7,1.29
Planning,2044,com,COL,8,1.29
Planning,2044,com,COL,9,1.29
Planning,2044,com,COL,10,1.29
Planning,2044,com,COL,11,1.29
Planning,2044,com,COL,12,1.29
Planning,2044,com,COL,13,1.29
Planning,2044,com,COL,14,1.29
Planning,2044,com,COL,15,1.29
Planning,2044,com,COL,16,1.29
Planning,2044,com,COL,17,1.29
Planning,2044,com,COL,18,1.29
Planning,2044,com,COL,19,1.29
Planning,2044,com,COL,20,1.29
Planning,2044,com,COL,21,1.29
Planning,2044,com,COL,22,1.29
Planning,2044,com,COL,23,1.29
Planning,2044,com,COL,24,1.29
Planning,2044,com,COL,25,1.29
Planning,2044,com,COL,26,1.29
Planning,2044,com,COL,27,1.29
Planning,2044,com,COL,28,1.29
Planning,2044,com,COL,29,1.29
Planning,2044,com,COL,30,1.29
Planning,2044,com,COL,31,1.29
Planning,2044,com,COL,32,1.29
Planning,2044,com,COL,33,1.29
Planning,2044,com,COL,34,1.29
Planning,2044,com,COL,35,1.29
Planning,2044,com,COL,36,1.29
Planning,2044,com,COL,37,1.29
Planning,2044,com,COL,38,1.29
Planning,2044,com,COL,39,1.29
Planning,2044,com,COL,40,1.29
Planning,2044,com,COL,41,1.29
Planning,2044,com,COL,42,1.29
Planning,2044,ind,COL,1,1.29
Planning,2044,ind,COL,2,1.29
Planning,2044,ind,COL,3,1.29
Planning,2044,ind,COL,4,1.29
Planning,2044,ind,COL,5,1.29
Planning,2044,ind,COL,6,1.29
Planning,2044,ind,COL,7,1.29
Planning,2044,ind,COL,8,1.29
Planning,2044,ind,COL,9,1.29
Planning,2044,ind,COL,10,1.29
Planning,2044,ind,COL,11,1.29
Planning,2044,ind,COL,12,1.29
Planning,2044,ind,COL,13,1.29
Planning,2044,ind,COL,14,1.29
Planning,2044,ind,COL,15,1.29
Planning,2044,ind,COL,16,1.29
Planning,2044,ind,COL,17,1.29
Planning,2044,ind,COL,18,1.29
Planning,2044,ind,COL,19,1.29
