"","Region","Sector","Year","value","State"
"5701","East North Central","Residential","2049",1.222754558,"WI"
"5702","East North Central","Residential","2049",1.222754558,"IL"
"5703","East North Central","Residential","2049",1.222754558,"IN"
"5704","East North Central","Residential","2049",1.222754558,"MI"
"5705","East North Central","Residential","2049",1.222754558,"OH"
"5706","East North Central","Commercial","2049",1.200287198,"WI"
"5707","East North Central","Commercial","2049",1.200287198,"IL"
"5708","East North Central","Commercial","2049",1.200287198,"IN"
"5709","East North Central","Commercial","2049",1.200287198,"MI"
"5710","East North Central","Commercial","2049",1.200287198,"OH"
"5711","East North Central","Industrial","2049",1.380163964,"WI"
"5712","East North Central","Industrial","2049",1.380163964,"IL"
"5713","East North Central","Industrial","2049",1.380163964,"IN"
"5714","East North Central","Industrial","2049",1.380163964,"MI"
"5715","East North Central","Industrial","2049",1.380163964,"OH"
"5716","East South Central","Residential","2049",0.924248511,"KY"
"5717","East South Central","Residential","2049",0.924248511,"TN"
"5718","East South Central","Residential","2049",0.924248511,"MS"
"5719","East South Central","Residential","2049",0.924248511,"AL"
"5720","East South Central","Commercial","2049",0.902637733,"KY"
"5721","East South Central","Commercial","2049",0.902637733,"TN"
"5722","East South Central","Commercial","2049",0.902637733,"MS"
"5723","East South Central","Commercial","2049",0.902637733,"AL"
