"State","Year","scenario","variable","marg.cost"
"Madhya_Pradesh",2032,"Base","load",2484.58196818107
"Madhya_Pradesh",2033,"Base","load",2749.97851013987
"Madhya_Pradesh",2034,"Base","load",2703.60930886379
"Madhya_Pradesh",2035,"Base","load",2769.49001765334
"Madhya_Pradesh",2036,"Base","load",2771.77951135907
"Madhya_Pradesh",2037,"Base","load",2764.27866766332
"Madhya_Pradesh",2038,"Base","load",2788.20534540292
"Madhya_Pradesh",2039,"Base","load",2915.78686876956
"Madhya_Pradesh",2040,"Base","load",2955.05544990532
"Madhya_Pradesh",2041,"Base","load",2942.82421160272
"Madhya_Pradesh",2042,"Base","load",2908.78544946386
"Madhya_Pradesh",2043,"Base","load",2898.02632699072
"Madhya_Pradesh",2044,"Base","load",2910.40353530874
"Madhya_Pradesh",2045,"Base","load",2890.04498717776
"Madhya_Pradesh",2046,"Base","load",2898.54059767966
"Madhya_Pradesh",2047,"Base","load",2971.30792031982
"Maharashtra",2017,"Base","load",2797.50473475099
"Maharashtra",2018,"Base","load",2798.76008612376
"Maharashtra",2019,"Base","load",2689.16233646475
"Maharashtra",2020,"Base","load",2544.03825039743
"Maharashtra",2021,"Base","load",2441.37590969006
"Maharashtra",2022,"Base","load",2434.62771252071
"Maharashtra",2023,"Base","load",2655.51890236326
"Maharashtra",2024,"Base","load",2654.33384559238
"Maharashtra",2025,"Base","load",2708.63506875407
"Maharashtra",2026,"Base","load",2734.59608055528
"Maharashtra",2027,"Base","load",2680.84691017586
"Maharashtra",2028,"Base","load",2914.19683244038
"Maharashtra",2029,"Base","load",2676.54895597875
"Maharashtra",2030,"Base","load",2656.84490496254
"Maharashtra",2031,"Base","load",2616.55776715272
"Maharashtra",2032,"Base","load",2510.69514200759
"Maharashtra",2033,"Base","load",2799.74356434235
"Maharashtra",2034,"Base","load",2736.51081868085
"Maharashtra",2035,"Base","load",2802.48877406447
"Maharashtra",2036,"Base","load",2809.24560572689
"Maharashtra",2037,"Base","load",2802.23361573748
"Maharashtra",2038,"Base","load",2830.88138444239
"Maharashtra",2039,"Base","load",2965.67541697735
"Maharashtra",2040,"Base","load",3028.56345610763
"Maharashtra",2041,"Base","load",3002.27983012886
"Maharashtra",2042,"Base","load",3009.18930852972
"Maharashtra",2043,"Base","load",2986.59832445103
"Maharashtra",2044,"Base","load",3010.85952845905
"Maharashtra",2045,"Base","load",3009.78399508219
"Maharashtra",2046,"Base","load",3044.52672307523
"Maharashtra",2047,"Base","load",3125.09068566765
"Manipur",2017,"Base","load",2877.2868118463
"Manipur",2018,"Base","load",2886.98835792065
"Manipur",2019,"Base","load",2766.51803746144
"Manipur",2020,"Base","load",2604.88624195172
"Manipur",2021,"Base","load",2487.29634482783
"Manipur",2022,"Base","load",2483.96970740046
"Manipur",2023,"Base","load",2710.6392156255
"Manipur",2024,"Base","load",2676.58231665889
"Manipur",2025,"Base","load",2715.8920376939
"Manipur",2026,"Base","load",2754.93412747489
"Manipur",2027,"Base","load",2701.97859928699
"Manipur",2028,"Base","load",2892.54138189123
"Manipur",2029,"Base","load",2669.89260753573
"Manipur",2030,"Base","load",2649.70068633232
"Manipur",2031,"Base","load",2616.17906771162
"Manipur",2032,"Base","load",2531.56177349532
"Manipur",2033,"Base","load",2726.83822519901
"Manipur",2034,"Base","load",2766.54666259527
"Manipur",2035,"Base","load",2826.35489339905
"Manipur",2036,"Base","load",2831.4226919457
"Manipur",2037,"Base","load",2820.50075496686
"Manipur",2038,"Base","load",2838.11820054484
"Manipur",2039,"Base","load",2969.09538755238
"Manipur",2040,"Base","load",2995.04736371685
"Manipur",2041,"Base","load",2981.84606596681
"Manipur",2042,"Base","load",2948.57297178902
"Manipur",2043,"Base","load",2930.88398233117
"Manipur",2044,"Base","load",2931.83634990617
"Manipur",2045,"Base","load",2907.77934727777
"Manipur",2046,"Base","load",2918.81783586068
"Manipur",2047,"Base","load",2987.97528388616
"Meghalaya",2017,"Base","load",2876.62377471525
"Meghalaya",2018,"Base","load",2885.00847925778
"Meghalaya",2019,"Base","load",2763.83554531549
"Meghalaya",2020,"Base","load",2597.0911026446
"Meghalaya",2021,"Base","load",2484.30269316871
"Meghalaya",2022,"Base","load",2478.96016380002
"Meghalaya",2023,"Base","load",2710.6392156255
"Meghalaya",2024,"Base","load",2676.58231665889
"Meghalaya",2025,"Base","load",2715.8920376939
"Meghalaya",2026,"Base","load",2754.93412747489
"Meghalaya",2027,"Base","load",2701.97859928699
"Meghalaya",2028,"Base","load",2892.54138189123
"Meghalaya",2029,"Base","load",2669.89260753573
"Meghalaya",2030,"Base","load",2649.70068633232
"Meghalaya",2031,"Base","load",2616.17906771162
"Meghalaya",2032,"Base","load",2531.56177349532
"Meghalaya",2033,"Base","load",2726.83822519901
"Meghalaya",2034,"Base","load",2766.19493828527
"Meghalaya",2035,"Base","load",2825.19944279321
"Meghalaya",2036,"Base","load",2830.26311232717
"Meghalaya",2037,"Base","load",2819.538490263
"Meghalaya",2038,"Base","load",2837.21930046863
"Meghalaya",2039,"Base","load",2967.50657853633
"Meghalaya",2040,"Base","load",2996.8420914779
"Meghalaya",2041,"Base","load",2988.77250631486
"Meghalaya",2042,"Base","load",2953.99313589884
"Meghalaya",2043,"Base","load",2942.11961925718
"Meghalaya",2044,"Base","load",2948.08421715815
"Meghalaya",2045,"Base","load",2930.20998008258
"Meghalaya",2046,"Base","load",2944.345840211
"Meghalaya",2047,"Base","load",3011.18835562454
"Mizoram",2017,"Base","load",2877.86062135066
"Mizoram",2018,"Base","load",2887.4474485617
"Mizoram",2019,"Base","load",2766.51803746144
"Mizoram",2020,"Base","load",2604.88624195172
"Mizoram",2021,"Base","load",2487.29634482783
"Mizoram",2022,"Base","load",2483.96970740046
"Mizoram",2023,"Base","load",2698.12140049146
"Mizoram",2024,"Base","load",2665.04752939851
"Mizoram",2025,"Base","load",2703.56220623317
"Mizoram",2026,"Base","load",2745.21774561714
"Mizoram",2027,"Base","load",2695.31872255319
"Mizoram",2028,"Base","load",2891.67054638469
"Mizoram",2029,"Base","load",2669.28283318599
"Mizoram",2030,"Base","load",2649.70068633232
"Mizoram",2031,"Base","load",2616.17906771162
"Mizoram",2032,"Base","load",2531.56177349532
"Mizoram",2033,"Base","load",2726.83822519901
"Mizoram",2034,"Base","load",2760.65042300456
"Mizoram",2035,"Base","load",2822.87955291106
"Mizoram",2036,"Base","load",2828.71525685354
"Mizoram",2037,"Base","load",2818.05693011395
"Mizoram",2038,"Base","load",2835.66589213299
"Mizoram",2039,"Base","load",2956.20585278864
"Mizoram",2040,"Base","load",2978.28586549335
"Mizoram",2041,"Base","load",2961.79697501331
"Mizoram",2042,"Base","load",2928.03258158153
"Mizoram",2043,"Base","load",2909.81952051277
"Mizoram",2044,"Base","load",2909.27060965474
"Mizoram",2045,"Base","load",2885.95494804189
"Mizoram",2046,"Base","load",2885.33535378331
"Mizoram",2047,"Base","load",2957.58815327333
"Nagaland",2017,"Base","load",2876.72383753522
"Nagaland",2018,"Base","load",2886.47508468625
"Nagaland",2019,"Base","load",2766.51803746144
"Nagaland",2020,"Base","load",2604.88624195172
"Nagaland",2021,"Base","load",2487.29634482783
"Nagaland",2022,"Base","load",2483.44836051627
"Nagaland",2023,"Base","load",2710.6392156255
"Nagaland",2024,"Base","load",2676.58231665889
"Nagaland",2025,"Base","load",2715.8920376939
"Nagaland",2026,"Base","load",2754.93412747489
"Nagaland",2027,"Base","load",2701.97859928699
"Nagaland",2028,"Base","load",2892.54138189123
"Nagaland",2029,"Base","load",2669.89260753573
"Nagaland",2030,"Base","load",2649.70068633232
"Nagaland",2031,"Base","load",2616.17906771162
"Nagaland",2032,"Base","load",2531.56177349532
"Nagaland",2033,"Base","load",2726.83822519901
"Nagaland",2034,"Base","load",2766.26379138135
"Nagaland",2035,"Base","load",2823.95186865997
"Nagaland",2036,"Base","load",2830.14483174037
"Nagaland",2037,"Base","load",2819.538490263
"Nagaland",2038,"Base","load",2837.21930046863
"Nagaland",2039,"Base","load",2967.50657853633
"Nagaland",2040,"Base","load",2996.8420914779
"Nagaland",2041,"Base","load",2987.33197057969
"Nagaland",2042,"Base","load",2952.89123046373
"Nagaland",2043,"Base","load",2938.01237237463
"Nagaland",2044,"Base","load",2940.96023532883
"Nagaland",2045,"Base","load",2919.93781229654
"Nagaland",2046,"Base","load",2931.58139712025
"Nagaland",2047,"Base","load",3000.32002608723
"Odisha",2017,"Base","load",2793.83159475518
"Odisha",2018,"Base","load",2796.66131617157
"Odisha",2019,"Base","load",2666.517899231
"Odisha",2020,"Base","load",2514.31208913691
"Odisha",2021,"Base","load",2411.36580980002
"Odisha",2022,"Base","load",2401.84425335348
"Odisha",2023,"Base","load",2615.36632071317
"Odisha",2024,"Base","load",2606.36603093973
"Odisha",2025,"Base","load",2657.50323416613
"Odisha",2026,"Base","load",2684.59003379662
"Odisha",2027,"Base","load",2641.90000779466
"Odisha",2028,"Base","load",2867.44678250734
"Odisha",2029,"Base","load",2645.33839250176
"Odisha",2030,"Base","load",2629.09835258201
"Odisha",2031,"Base","load",2593.66072193967
"Odisha",2032,"Base","load",2485.93255235198
"Odisha",2033,"Base","load",2749.78902643365
"Odisha",2034,"Base","load",2708.42606877099
"Odisha",2035,"Base","load",2775.70377713547
"Odisha",2036,"Base","load",2785.18919241005
"Odisha",2037,"Base","load",2776.77938777549
"Odisha",2038,"Base","load",2799.25264847018
"Odisha",2039,"Base","load",2922.86718664876
"Odisha",2040,"Base","load",2959.07747303253
"Odisha",2041,"Base","load",2942.8569160753
"Odisha",2042,"Base","load",2905.40978874117
"Odisha",2043,"Base","load",2893.54712716911
"Odisha",2044,"Base","load",2903.17205395604
"Odisha",2045,"Base","load",2845.30464803722
"Odisha",2046,"Base","load",2845.73655696364
"Odisha",2047,"Base","load",2927.18890584988
"Puducherry",2017,"Base","load",2849.09560469884
"Puducherry",2018,"Base","load",2850.25371110295
"Puducherry",2019,"Base","load",2731.61972857086
"Puducherry",2020,"Base","load",2586.09309360096
"Puducherry",2021,"Base","load",2481.2288867158
"Puducherry",2022,"Base","load",2473.2844276329
"Puducherry",2023,"Base","load",2692.3471941181
"Puducherry",2024,"Base","load",2687.07121290463
"Puducherry",2025,"Base","load",2741.15660912288
"Puducherry",2026,"Base","load",2766.5336567937
"Puducherry",2027,"Base","load",2710.98873036611
"Puducherry",2028,"Base","load",2942.17584792262
"Puducherry",2029,"Base","load",2723.32649919581
"Puducherry",2030,"Base","load",2722.17138605908
"Puducherry",2031,"Base","load",2704.66175301479
"Puducherry",2032,"Base","load",2571.36541084692
"Puducherry",2033,"Base","load",2881.59420906567
"Puducherry",2034,"Base","load",2787.4986781055
"Puducherry",2035,"Base","load",2859.47858157434
"Puducherry",2036,"Base","load",2866.92959219474
"Puducherry",2037,"Base","load",2876.19432278364
"Puducherry",2038,"Base","load",2921.06639406647
"Puducherry",2039,"Base","load",3046.46944066879
"Puducherry",2040,"Base","load",3050.14597920531
"Puducherry",2041,"Base","load",3037.24324713532
"Puducherry",2042,"Base","load",3059.40515256467
"Puducherry",2043,"Base","load",3052.19213843051
"Puducherry",2044,"Base","load",3076.06718099398
"Puducherry",2045,"Base","load",3056.99211649934
"Puducherry",2046,"Base","load",3072.66250814777
"Puducherry",2047,"Base","load",3205.18609318409
"Punjab",2017,"Base","load",2845.80045300329
"Punjab",2018,"Base","load",2853.47893759683
"Punjab",2019,"Base","load",2733.25565976025
"Punjab",2020,"Base","load",2582.84116453344
"Punjab",2021,"Base","load",2478.50120298545
"Punjab",2022,"Base","load",2474.44047124757
"Punjab",2023,"Base","load",2702.47451677741
"Punjab",2024,"Base","load",2697.76912953347
"Punjab",2025,"Base","load",2746.76295806641
"Punjab",2026,"Base","load",2784.31163047645
"Punjab",2027,"Base","load",2733.92528350738
"Punjab",2028,"Base","load",2971.89138442522
"Punjab",2029,"Base","load",2736.56951191464
"Punjab",2030,"Base","load",2733.14636622334
"Punjab",2031,"Base","load",2789.37828766005
"Punjab",2032,"Base","load",2707.34398698217
"Punjab",2033,"Base","load",3071.52868297182
"Punjab",2034,"Base","load",2939.05530074081
"Punjab",2035,"Base","load",2986.41038024891
"Punjab",2036,"Base","load",3052.11789840351
"Punjab",2037,"Base","load",3084.22795938022
"Punjab",2038,"Base","load",3149.1317638355
"Punjab",2039,"Base","load",3198.29262512448
"Punjab",2040,"Base","load",3223.34145236131
"Punjab",2041,"Base","load",3212.64308688093
"Punjab",2042,"Base","load",3203.38472971737
"Punjab",2043,"Base","load",3203.07886423672
"Punjab",2044,"Base","load",3214.30674959444
"Punjab",2045,"Base","load",3214.4767726335
"Punjab",2046,"Base","load",3217.05665222124
"Punjab",2047,"Base","load",3286.76319290113
"Rajasthan",2017,"Base","load",2822.04449539245
"Rajasthan",2018,"Base","load",2831.43792788462
"Rajasthan",2019,"Base","load",2708.66853308989
"Rajasthan",2020,"Base","load",2560.68813851657
"Rajasthan",2021,"Base","load",2455.1327556789
"Rajasthan",2022,"Base","load",2451.22356067295
"Rajasthan",2023,"Base","load",2678.09789830782
"Rajasthan",2024,"Base","load",2673.16136833205
"Rajasthan",2025,"Base","load",2720.65555518006
"Rajasthan",2026,"Base","load",2753.11141084603
"Rajasthan",2027,"Base","load",2699.26148441698
"Rajasthan",2028,"Base","load",2936.24158685988
"Rajasthan",2029,"Base","load",2703.93542288041
"Rajasthan",2030,"Base","load",2703.45716441019
"Rajasthan",2031,"Base","load",2758.72936677857
"Rajasthan",2032,"Base","load",2668.83094107541
"Rajasthan",2033,"Base","load",3028.47921885156
"Rajasthan",2034,"Base","load",2894.35403075895
"Rajasthan",2035,"Base","load",2919.59805255149
"Rajasthan",2036,"Base","load",2964.20506005993
"Rajasthan",2037,"Base","load",2970.89678313344
"Rajasthan",2038,"Base","load",3007.44973939725
"Rajasthan",2039,"Base","load",3055.79258323001
"Rajasthan",2040,"Base","load",3065.23766336851
"Rajasthan",2041,"Base","load",3052.00265795338
"Rajasthan",2042,"Base","load",3038.02590853476
"Rajasthan",2043,"Base","load",3038.44812822315
"Rajasthan",2044,"Base","load",3048.85816971859
"Rajasthan",2045,"Base","load",3043.58974248839
"Rajasthan",2046,"Base","load",3044.99441612701
"Rajasthan",2047,"Base","load",3104.98954963434
"Sikkim",2017,"Base","load",2808.42095330055
"Sikkim",2018,"Base","load",2810.94473604079
"Sikkim",2019,"Base","load",2690.27587217284
"Sikkim",2020,"Base","load",2538.12211991515
"Sikkim",2021,"Base","load",2434.33530860291
"Sikkim",2022,"Base","load",2427.48800158447
"Sikkim",2023,"Base","load",2647.35165700815
"Sikkim",2024,"Base","load",2628.58598518716
"Sikkim",2025,"Base","load",2679.36833344682
"Sikkim",2026,"Base","load",2708.45711192482
"Sikkim",2027,"Base","load",2657.29671837813
"Sikkim",2028,"Base","load",2884.13541417365
"Sikkim",2029,"Base","load",2649.31461481787
"Sikkim",2030,"Base","load",2630.63157844201
"Sikkim",2031,"Base","load",2602.55885712988
"Sikkim",2032,"Base","load",2506.22311391163
"Sikkim",2033,"Base","load",2767.67931841769
"Sikkim",2034,"Base","load",2730.50025338133
"Sikkim",2035,"Base","load",2806.83428186316
"Sikkim",2036,"Base","load",2818.72453616674
"Sikkim",2037,"Base","load",2806.08491361979
"Sikkim",2038,"Base","load",2824.9763143929
"Sikkim",2039,"Base","load",2960.62622673083
"Sikkim",2040,"Base","load",2992.92943169209
"Sikkim",2041,"Base","load",2983.68263389824
"Sikkim",2042,"Base","load",2949.80197583588
"Sikkim",2043,"Base","load",2941.66267070167
"Sikkim",2044,"Base","load",2953.5970775097
"Sikkim",2045,"Base","load",2936.18276287466
"Sikkim",2046,"Base","load",2954.18880288329
"Sikkim",2047,"Base","load",3008.92170812747
"Tamil_Nadu",2017,"Base","load",2821.33495036374
"Tamil_Nadu",2018,"Base","load",2822.48016070011
"Tamil_Nadu",2019,"Base","load",2705.00382264839
"Tamil_Nadu",2020,"Base","load",2560.91995886957
"Tamil_Nadu",2021,"Base","load",2457.08450646802
"Tamil_Nadu",2022,"Base","load",2449.23130676848
"Tamil_Nadu",2023,"Base","load",2666.15187502853
"Tamil_Nadu",2024,"Base","load",2660.91238047989
"Tamil_Nadu",2025,"Base","load",2714.46585571707
"Tamil_Nadu",2026,"Base","load",2739.59367068116
"Tamil_Nadu",2027,"Base","load",2684.59079240795
"Tamil_Nadu",2028,"Base","load",2913.52487290194
"Tamil_Nadu",2029,"Base","load",2696.77828922455
"Tamil_Nadu",2030,"Base","load",2695.62227442864
"Tamil_Nadu",2031,"Base","load",2678.2753737287
"Tamil_Nadu",2032,"Base","load",2546.2867909472
"Tamil_Nadu",2033,"Base","load",2853.5161600344
"Tamil_Nadu",2034,"Base","load",2760.42326942663
"Tamil_Nadu",2035,"Base","load",2831.73712759678
"Tamil_Nadu",2036,"Base","load",2839.1575483136
"Tamil_Nadu",2037,"Base","load",2848.33390082734
"Tamil_Nadu",2038,"Base","load",2892.76395096108
"Tamil_Nadu",2039,"Base","load",3016.98992876199
"Tamil_Nadu",2040,"Base","load",3020.64371129673
"Tamil_Nadu",2041,"Base","load",3007.88907974321
"Tamil_Nadu",2042,"Base","load",3029.81346997201
"Tamil_Nadu",2043,"Base","load",3022.66806557475
"Tamil_Nadu",2044,"Base","load",3046.30641009837
"Tamil_Nadu",2045,"Base","load",3027.40700817766
"Tamil_Nadu",2046,"Base","load",3042.91416625948
"Tamil_Nadu",2047,"Base","load",3174.17567917005
"Telangana",2017,"Base","load",2824.19332063296
"Telangana",2018,"Base","load",2825.73390170758
"Telangana",2019,"Base","load",2714.12195304407
"Telangana",2020,"Base","load",2561.62687407061
"Telangana",2021,"Base","load",2456.93295237754
"Telangana",2022,"Base","load",2449.00281945802
"Telangana",2023,"Base","load",2666.97882422381
"Telangana",2024,"Base","load",2660.91238047989
"Telangana",2025,"Base","load",2714.46585571707
"Telangana",2026,"Base","load",2739.59367068116
"Telangana",2027,"Base","load",2684.59079240795
"Telangana",2028,"Base","load",2916.88853877967
"Telangana",2029,"Base","load",2695.43043617561
"Telangana",2030,"Base","load",2693.3487142498
"Telangana",2031,"Base","load",2668.30383981603
"Telangana",2032,"Base","load",2540.96882281867
"Telangana",2033,"Base","load",2837.42876811816
"Telangana",2034,"Base","load",2761.37505655655
"Telangana",2035,"Base","load",2832.85483408229
"Telangana",2036,"Base","load",2838.07698773619
"Telangana",2037,"Base","load",2849.86389238088
"Telangana",2038,"Base","load",2887.0914523528
"Telangana",2039,"Base","load",2994.01253238583
"Telangana",2040,"Base","load",3042.85338487083
"Telangana",2041,"Base","load",3009.73214231796
"Telangana",2042,"Base","load",3008.79852600038
"Telangana",2043,"Base","load",2986.51110592836
"Telangana",2044,"Base","load",3012.58244704935
"Telangana",2045,"Base","load",3014.66377859153
"Telangana",2046,"Base","load",3047.09365143739
"Telangana",2047,"Base","load",3130.94207119179
"Tripura",2017,"Base","load",2877.86062135066
"Tripura",2018,"Base","load",2887.4474485617
"Tripura",2019,"Base","load",2766.51803746144
"Tripura",2020,"Base","load",2604.88624195172
"Tripura",2021,"Base","load",2487.29634482783
"Tripura",2022,"Base","load",2483.96970740046
"Tripura",2023,"Base","load",2680.18367578048
"Tripura",2024,"Base","load",2645.5529226283
"Tripura",2025,"Base","load",2679.73356172047
"Tripura",2026,"Base","load",2719.4997864936
"Tripura",2027,"Base","load",2671.55801898636
"Tripura",2028,"Base","load",2855.66578451986
"Tripura",2029,"Base","load",2648.35378921174
"Tripura",2030,"Base","load",2629.33820480207
"Tripura",2031,"Base","load",2595.48647536882
"Tripura",2032,"Base","load",2531.56177349532
"Tripura",2033,"Base","load",2701.6654717257
"Tripura",2034,"Base","load",2740.6549158628
"Tripura",2035,"Base","load",2798.61746779849
"Tripura",2036,"Base","load",2807.76917027398
"Tripura",2037,"Base","load",2801.55771072856
"Tripura",2038,"Base","load",2820.90989327771
"Tripura",2039,"Base","load",2945.67028410924
"Tripura",2040,"Base","load",2973.26373323231
"Tripura",2041,"Base","load",2961.02143824844
"Tripura",2042,"Base","load",2927.52794208985
"Tripura",2043,"Base","load",2916.87363239872
"Tripura",2044,"Base","load",2920.67599762976
"Tripura",2045,"Base","load",2904.46104583683
"Tripura",2046,"Base","load",2919.57813659375
"Tripura",2047,"Base","load",2991.64750721739
"Uttar_Pradesh",2017,"Base","load",2822.04449539245
"Uttar_Pradesh",2018,"Base","load",2831.43792788462
"Uttar_Pradesh",2019,"Base","load",2713.50877216173
"Uttar_Pradesh",2020,"Base","load",2560.68813851657
"Uttar_Pradesh",2021,"Base","load",2455.1327556789
"Uttar_Pradesh",2022,"Base","load",2451.22356067295
"Uttar_Pradesh",2023,"Base","load",2678.09789830782
"Uttar_Pradesh",2024,"Base","load",2673.16136833205
"Uttar_Pradesh",2025,"Base","load",2722.94797150332
"Uttar_Pradesh",2026,"Base","load",2758.82709084404
"Uttar_Pradesh",2027,"Base","load",2707.82980130833
"Uttar_Pradesh",2028,"Base","load",2944.3231465053
"Uttar_Pradesh",2029,"Base","load",2704.75768121379
"Uttar_Pradesh",2030,"Base","load",2694.75586033717
"Uttar_Pradesh",2031,"Base","load",2749.98821105635
"Uttar_Pradesh",2032,"Base","load",2675.77194838193
"Uttar_Pradesh",2033,"Base","load",3033.58569762771
"Uttar_Pradesh",2034,"Base","load",2907.54483115099
"Uttar_Pradesh",2035,"Base","load",2956.86470270083
"Uttar_Pradesh",2036,"Base","load",3021.80405058172
"Uttar_Pradesh",2037,"Base","load",3053.51618937173
"Uttar_Pradesh",2038,"Base","load",3120.56009137558
"Uttar_Pradesh",2039,"Base","load",3172.71506930311
"Uttar_Pradesh",2040,"Base","load",3181.02456514268
"Uttar_Pradesh",2041,"Base","load",3169.5170806188
"Uttar_Pradesh",2042,"Base","load",3158.0407995031
"Uttar_Pradesh",2043,"Base","load",3156.83511508292
"Uttar_Pradesh",2044,"Base","load",3163.91957658652
"Uttar_Pradesh",2045,"Base","load",3159.39948259744
"Uttar_Pradesh",2046,"Base","load",3163.593842455
"Uttar_Pradesh",2047,"Base","load",3228.44374396079
"Uttarakhand",2017,"Base","load",2822.12555894475
"Uttarakhand",2018,"Base","load",2842.16099848104
"Uttarakhand",2019,"Base","load",2722.18767215866
"Uttarakhand",2020,"Base","load",2559.80185574034
"Uttarakhand",2021,"Base","load",2457.12119176926
"Uttarakhand",2022,"Base","load",2454.98224542331
"Uttarakhand",2023,"Base","load",2686.16168083768
"Uttarakhand",2024,"Base","load",2683.79869112225
"Uttarakhand",2025,"Base","load",2734.73687358395
"Uttarakhand",2026,"Base","load",2771.88091941541
"Uttarakhand",2027,"Base","load",2720.53291135017
"Uttarakhand",2028,"Base","load",2960.09235677987
"Uttarakhand",2029,"Base","load",2720.51964637794
"Uttarakhand",2030,"Base","load",2712.72399600056
"Uttarakhand",2031,"Base","load",2767.88995510401
"Uttarakhand",2032,"Base","load",2689.89084034947
"Uttarakhand",2033,"Base","load",3049.96419120063
"Uttarakhand",2034,"Base","load",2917.44123173313
"Uttarakhand",2035,"Base","load",2957.01426392928
"Uttarakhand",2036,"Base","load",3020.38626897395
"Uttarakhand",2037,"Base","load",3052.97514523907
"Uttarakhand",2038,"Base","load",3125.40828363849
"Uttarakhand",2039,"Base","load",3179.02872355805
"Uttarakhand",2040,"Base","load",3193.59177789798
"Uttarakhand",2041,"Base","load",3183.95175235036
"Uttarakhand",2042,"Base","load",3171.94168767953
"Uttarakhand",2043,"Base","load",3170.65371036012
"Uttarakhand",2044,"Base","load",3180.80711167835
"Uttarakhand",2045,"Base","load",3176.1684771325
"Uttarakhand",2046,"Base","load",3180.70312263086
"Uttarakhand",2047,"Base","load",3247.52419679153
"West_Bengal",2017,"Base","load",2836.05116322086
"West_Bengal",2018,"Base","load",2838.60176700263
"West_Bengal",2019,"Base","load",2716.9843041059
"West_Bengal",2020,"Base","load",2563.06497344498
"West_Bengal",2021,"Base","load",2458.34129085939
"West_Bengal",2022,"Base","load",2451.3214931036
"West_Bengal",2023,"Base","load",2673.3570749056
"West_Bengal",2024,"Base","load",2650.98604500611
"West_Bengal",2025,"Base","load",2689.45999457849
"West_Bengal",2026,"Base","load",2717.03439102872
"West_Bengal",2027,"Base","load",2661.2744585455
"West_Bengal",2028,"Base","load",2891.40573667711
"West_Bengal",2029,"Base","load",2651.15168803595
"West_Bengal",2030,"Base","load",2631.39930588878
"West_Bengal",2031,"Base","load",2591.01544982359
"West_Bengal",2032,"Base","load",2492.90501197614
"West_Bengal",2033,"Base","load",2751.83276745947
"West_Bengal",2034,"Base","load",2718.87981431291
"West_Bengal",2035,"Base","load",2789.29503395742
"West_Bengal",2036,"Base","load",2800.72080202223
"West_Bengal",2037,"Base","load",2790.5364446459
"West_Bengal",2038,"Base","load",2809.80098646643
"West_Bengal",2039,"Base","load",2940.61441664693
"West_Bengal",2040,"Base","load",2974.12429102299
"West_Bengal",2041,"Base","load",2963.86599387637
"West_Bengal",2042,"Base","load",2929.21404734188
"West_Bengal",2043,"Base","load",2918.00312507369
"West_Bengal",2044,"Base","load",2923.88710288372
"West_Bengal",2045,"Base","load",2907.63274688272
"West_Bengal",2046,"Base","load",2920.87206183357
"West_Bengal",2047,"Base","load",2987.043700583
"Andhra_Pradesh",2017,"Base","oper_res",69.1703664907542
"Andhra_Pradesh",2018,"Base","oper_res",69.924827617034
"Andhra_Pradesh",2019,"Base","oper_res",67.9831200214181
"Andhra_Pradesh",2020,"Base","oper_res",67.6984266206683
"Andhra_Pradesh",2021,"Base","oper_res",66.9915185261347
"Andhra_Pradesh",2022,"Base","oper_res",69.566725922531
"Andhra_Pradesh",2023,"Base","oper_res",75.9414276941248
"Andhra_Pradesh",2024,"Base","oper_res",75.2483915054468
"Andhra_Pradesh",2025,"Base","oper_res",77.175885020401
"Andhra_Pradesh",2026,"Base","oper_res",78.7156586049972
"Andhra_Pradesh",2027,"Base","oper_res",78.1802291720236
"Andhra_Pradesh",2028,"Base","oper_res",85.5429124997385
"Andhra_Pradesh",2029,"Base","oper_res",76.8653643649998
"Andhra_Pradesh",2030,"Base","oper_res",76.0532251658199
"Andhra_Pradesh",2031,"Base","oper_res",75.2766180782845
"Andhra_Pradesh",2032,"Base","oper_res",72.9922020703297
"Andhra_Pradesh",2033,"Base","oper_res",85.1759142906853
"Andhra_Pradesh",2034,"Base","oper_res",92.9953088636991
"Andhra_Pradesh",2035,"Base","oper_res",99.6853649566448
"Andhra_Pradesh",2036,"Base","oper_res",105.1451906749
"Andhra_Pradesh",2037,"Base","oper_res",106.111325356525
"Andhra_Pradesh",2038,"Base","oper_res",107.106216139691
"Andhra_Pradesh",2039,"Base","oper_res",116.242842741797
"Andhra_Pradesh",2040,"Base","oper_res",118.275205588
"Andhra_Pradesh",2041,"Base","oper_res",121.083458986488
"Andhra_Pradesh",2042,"Base","oper_res",119.492545421471
"Andhra_Pradesh",2043,"Base","oper_res",119.377995725297
"Andhra_Pradesh",2044,"Base","oper_res",119.922264474234
"Andhra_Pradesh",2045,"Base","oper_res",118.504745476075
"Andhra_Pradesh",2046,"Base","oper_res",117.978327377332
"Andhra_Pradesh",2047,"Base","oper_res",125.782960411006
"Arunachal_Pradesh",2017,"Base","oper_res",1.16534254461582
"Arunachal_Pradesh",2018,"Base","oper_res",1.21779633254322
"Arunachal_Pradesh",2019,"Base","oper_res",1.22556276691582
"Arunachal_Pradesh",2020,"Base","oper_res",1.25923887428795
"Arunachal_Pradesh",2021,"Base","oper_res",1.28862316894854
"Arunachal_Pradesh",2022,"Base","oper_res",1.38723366913884
"Arunachal_Pradesh",2023,"Base","oper_res",1.58312163631037
"Arunachal_Pradesh",2024,"Base","oper_res",1.64055950530932
"Arunachal_Pradesh",2025,"Base","oper_res",1.76021681109576
"Arunachal_Pradesh",2026,"Base","oper_res",1.87926803017
