Year 1 hourly electric load (kWh),Year 1 hourly sales/purchases without sytem ($),Hourly energy charge TOU period,Hourly demand charge TOU period,Hourly Energy (kWh)
805.751,-58.4331,1,1,0.030481
1457.47,-105.695,1,1,0.15184
1493.54,-108.312,1,1,0.156784
1456.74,-105.643,1,1,0.260045
1469.53,-106.57,1,1,0.282664
1426.39,-103.442,1,1,0.363871
1493.09,-108.279,1,1,0.522578
1510.92,-109.572,1,1,0.391374
1522.56,-110.416,1,1,0.25378
1574.72,-114.199,1,1,0.18374
1456.21,-105.604,1,1,0.0886445
1246.09,-90.3662,1,1,0.00990713
1211.8,-87.88,1,1,0
1107.34,-80.3046,1,1,0
1081.34,-78.4187,1,1,0
349.356,-25.3353,1,1,0
299.992,-21.7554,1,1,0
287.769,-20.869,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
237.929,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
888.651,-64.445,1,1,7.73E-05
867.782,-62.9315,1,1,0.00333547
1123.74,-81.4937,1,1,0.107374
1099.36,-79.7259,1,1,0.180166
1064.25,-77.1795,1,1,0.23535
1078.01,-78.1776,1,1,0.282599
1087.12,-78.8378,1,1,0.490054
1098.51,-79.6638,1,1,0.470593
850.986,-61.7135,1,1,0.310356
854.076,-61.9376,1,1,0.348865
900.017,-65.2692,1,1,0.290763
858.292,-62.2434,1,1,0.191687
691.913,-50.1775,1,1,0.0124736
624.074,-45.2579,1,1,1.50E-05
323.485,-23.4591,1,1,0
299.041,-21.6865,1,1,0
274.595,-19.9136,1,1,0
250.151,-18.1409,1,1,0
237.929,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.15,-18.1409,1,1,0
274.596,-19.9137,1,1,0
297.853,-21.6003,1,1,0.000154786
452.131,-32.7885,1,1,0.0136556
654.115,-47.4365,1,1,0.11525
693.122,-63.4345,2,1,0.327216
586.836,-53.7072,2,1,0.546983
415.61,-38.0366,2,1,0.665781
532.145,-48.7019,2,1,0.74316
501.044,-45.8555,2,1,0.756692
565.885,-51.7898,2,1,0.604073
539.243,-49.3516,2,1,0.482127
589.898,-53.9874,2,1,0.269232
350.425,-32.0709,2,1,0.117178
296.666,-27.1509,2,1,0.018384
272.222,-24.9137,2,1,9.57E-06
323.484,-29.6052,2,1,0
299.04,-27.3682,2,1,0
274.595,-19.9136,1,1,0
250.15,-18.1409,1,1,0
237.928,-17.2546,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
708.98,-51.4152,1,1,8.92E-05
781.491,-56.6737,1,1,0.106473
1350.87,-97.965,1,1,0.279566
1408.99,-128.95,2,1,0.439042
1427.9,-130.682,2,1,0.479292
1446.24,-132.36,2,1,0.644585
1406.66,-128.738,2,1,0.673805
1475.46,-135.034,2,1,0.619907
1493.13,-136.651,2,1,0.644941
1504.67,-137.707,2,1,0.537103
1562.72,-143.021,2,1,0.358513
1452.97,-132.976,2,1,0.205061
1243.31,-113.788,2,1,0.0214803
1206.6,-110.428,2,1,1.60E-05
1087.67,-99.5438,2,1,0
1073.94,-98.2873,2,1,0
349.356,-25.3353,1,1,0
299.991,-21.7554,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
847.493,-61.4602,1,1,0.000512943
943.328,-68.4102,1,1,0.110373
1520.99,-110.302,1,1,0.25868
1518.36,-138.96,2,1,0.427464
1493.55,-136.69,2,1,0.536581
1512.22,-138.399,2,1,0.646824
1470.52,-134.582,2,1,0.720955
1528.28,-139.869,2,1,0.680118
1522.94,-139.379,2,1,0.636886
1519.41,-139.056,2,1,0.544244
1564.4,-143.174,2,1,0.390403
1453.67,-133.04,2,1,0.202853
1258.84,-115.209,2,1,0.023122
1234.88,-113.016,2,1,3.07E-05
1115.92,-102.129,2,1,0
1092.03,-99.943,2,1,0
412.707,-29.9295,1,1,0
330.156,-23.9429,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
881.789,-63.9473,1,1,0.000120631
977.711,-70.9036,1,1,0.0639133
1551.03,-112.481,1,1,0.153719
1539.76,-140.919,2,1,0.279274
1522.93,-139.378,2,1,0.222729
1525.27,-139.592,2,1,0.639258
1475.92,-135.076,2,1,0.68068
1517.23,-138.857,2,1,0.737012
1511.03,-138.29,2,1,0.686213
1507.71,-137.986,2,1,0.585725
1552.47,-142.082,2,1,0.42375
1437.32,-131.544,2,1,0.224475
1239.14,-113.406,2,1,0.0172784
1221.68,-111.808,2,1,2.09E-05
1132.32,-103.63,2,1,0
1121.68,-102.657,2,1,0
615.928,-44.6671,1,1,0
711.003,-51.562,1,1,0
640.789,-46.47,1,1,0
592.974,-43.0025,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
873.779,-63.3665,1,1,0.000788767
963.877,-69.9004,1,1,0.0969933
1539.68,-111.658,1,1,0.265492
1549.22,-141.785,2,1,0.494129
1512.72,-138.444,2,1,0.641793
1511.5,-138.332,2,1,0.720813
1466.67,-134.229,2,1,0.74437
1507.87,-138,2,1,0.740526
1509.82,-138.179,2,1,0.68127
1505.11,-137.748,2,1,0.579826
1548.08,-141.68,2,1,0.425274
1433.17,-131.164,2,1,0.229512
1238.89,-113.383,2,1,0.0149673
1218.37,-111.505,2,1,4.94E-06
1123.58,-102.83,2,1,0
1115.52,-102.092,2,1,0
652.877,-47.3466,1,1,0
728.742,-52.8484,1,1,0
674.605,-48.9224,1,1,0
422.393,-30.6319,1,1,0
452.519,-32.8167,1,1,0
371.09,-26.9115,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
874.603,-63.4262,1,1,0.000115626
963.204,-69.8516,1,1,0.0349441
1541.67,-111.802,1,1,0.203972
1549.74,-112.387,1,1,0.342377
1503.91,-109.063,1,1,0.614828
1503.41,-109.027,1,1,0.577999
1460.32,-105.902,1,1,0.703447
1513.56,-109.763,1,1,0.678353
1514.32,-109.819,1,1,0.629961
1515.19,-109.881,1,1,0.553399
1569.18,-113.797,1,1,0.402232
1449.44,-105.113,1,1,0.211853
1233.5,-89.4532,1,1,0.0215819
1199.9,-87.0169,1,1,2.76E-05
1104.86,-80.1243,1,1,0
1092.72,-79.2442,1,1,0
727.22,-52.738,1,1,0
748.854,-54.3069,1,1,0
619.43,-44.9211,1,1,0
622.293,-45.1287,1,1,0
584.549,-42.3915,1,1,0
465.363,-33.7481,1,1,0
332.005,-24.077,1,1,0
274.596,-19.9137,1,1,0
836.798,-60.6846,1,1,4.67E-05
849.77,-61.6253,1,1,0.112248
1131.34,-82.0451,1,1,0.314415
1124.11,-81.5208,1,1,0.468616
1094.66,-79.3849,1,1,0.575197
1094.58,-79.379,1,1,0.652964
1094.05,-79.3404,1,1,0.724051
1097.36,-79.5806,1,1,0.717985
853.722,-61.9119,1,1,0.66618
851.385,-61.7424,1,1,0.576925
896.274,-64.9978,1,1,0.427065
856.386,-62.1051,1,1,0.231596
741.445,-53.7696,1,1,0.0130224
652.717,-47.3351,1,1,0
784.066,-56.8605,1,1,0
670.59,-48.6312,1,1,0
708.329,-51.368,1,1,0
600.896,-43.577,1,1,0
594.556,-43.1172,1,1,0
527.406,-38.2475,1,1,0
237.928,-17.2546,1,1,0
313.594,-22.7419,1,1,0
250.15,-18.1409,1,1,0
274.596,-19.9137,1,1,0
304.784,-22.103,1,1,4.09E-05
703.322,-51.0049,1,1,0.0964507
673.291,-48.8271,1,1,0.180005
722.094,-66.086,2,1,0.383508
625.999,-57.2915,2,1,0.598246
691.548,-63.2905,2,1,0.659684
636.403,-58.2436,2,1,0.683347
708.582,-64.8495,2,1,0.673208
651.841,-59.6565,2,1,0.633025
728.569,-66.6786,2,1,0.545511
716.214,-65.5479,2,1,0.40417
827.623,-75.744,2,1,0.221693
753.831,-68.9906,2,1,0.0174539
789.988,-72.2997,2,1,1.96E-05
755.689,-69.1607,2,1,0
788.409,-72.1552,2,1,0
686.321,-49.772,1,1,0
721.053,-52.2908,1,1,0
607.331,-44.0436,1,1,0
645.844,-46.8366,1,1,0
622.65,-45.1545,1,1,0
516.891,-37.485,1,1,0
377.418,-27.3704,1,1,0
349.357,-25.3354,1,1,0
864.596,-62.7005,1,1,5.02E-05
966.258,-70.073,1,1,0.00670889
1544.84,-112.032,1,1,0.124743
1543.54,-141.265,2,1,0.188287
1498.95,-137.184,2,1,0.236255
1495.81,-136.896,2,1,0.542222
1450.07,-132.71,2,1,0.66633
1498.77,-137.167,2,1,0.747969
1499.59,-137.243,2,1,0.696214
1496.94,-137,2,1,0.592858
1547.51,-141.629,2,1,0.434206
1432.81,-131.13,2,1,0.229987
1231.53,-112.71,2,1,0.0194445
1205.4,-110.318,2,1,1.12E-05
1109.67,-101.557,2,1,0
1109.54,-101.545,2,1,0
713.681,-51.7562,1,1,0
735.836,-53.3628,1,1,0
560.507,-40.648,1,1,0
690.593,-50.0818,1,1,0
656.642,-47.6197,1,1,0
579.228,-42.0056,1,1,0
413.269,-29.9703,1,1,0
402.848,-29.2145,1,1,0
887.01,-64.3259,1,1,4.91E-05
985.091,-71.4388,1,1,0.0132672
1561.84,-113.265,1,1,0.12861
1552.74,-142.107,2,1,0.238928
1501.58,-137.425,2,1,0.360942
1503.24,-137.577,2,1,0.556956
1457.57,-133.397,2,1,0.672078
1506.37,-137.863,2,1,0.705229
1504.04,-137.65,2,1,0.548133
1498.58,-137.15,2,1,0.508706
1549.77,-141.835,2,1,0.339275
1436.2,-131.441,2,1,0.172399
1239.88,-113.474,2,1,0.00728175
1221.26,-111.77,2,1,0
1126.88,-103.132,2,1,0
1123.45,-102.818,2,1,0
692.69,-50.2339,1,1,0
742.674,-53.8587,1,1,0
546.559,-39.6364,1,1,0
706.449,-51.2317,1,1,0
668.129,-48.4527,1,1,0
584.205,-42.3665,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
916.77,-66.4842,1,1,9.80E-05
1006.87,-73.0184,1,1,0.0315024
1591.99,-115.451,1,1,0.142913
1573.67,-144.022,2,1,0.172779
1519.03,-139.022,2,1,0.217982
1517.4,-138.872,2,1,0.554631
1467.5,-134.305,2,1,0.554653
1512.03,-138.381,2,1,0.748326
1511.44,-138.327,2,1,0.691534
1511.88,-138.367,2,1,0.59201
1560.08,-142.779,2,1,0.43349
1436.88,-131.503,2,1,0.221618
1239.26,-113.417,2,1,0.0196667
1222.18,-111.854,2,1,0.000121644
1128.11,-103.245,2,1,0
1131.65,-103.569,2,1,0
703,-50.9816,1,1,0
753.635,-54.6536,1,1,0
561.158,-40.6952,1,1,0
720.34,-52.2391,1,1,0
697.479,-50.5812,1,1,0
625.147,-45.3357,1,1,0
660.651,-47.9104,1,1,0
686.373,-49.7758,1,1,0
970.277,-70.3645,1,1,0.000198527
1077.95,-78.1732,1,1,0.0949433
1635.59,-118.613,1,1,0.167224
1585.11,-145.069,2,1,0.317494
1527.13,-139.763,2,1,0.337806
1523.79,-139.457,2,1,0.433729
1476.63,-135.141,2,1,0.588032
1523.79,-139.457,2,1,0.568458
1521.23,-139.223,2,1,0.46716
1517.86,-138.915,2,1,0.454969
1566.33,-143.351,2,1,0.169703
1450.93,-132.79,2,1,0.12223
1252.42,-114.621,2,1,0.0185653
1239.59,-113.448,2,1,0
1153.96,-105.611,2,1,0
1158.4,-106.017,2,1,0
665.689,-48.2758,1,1,0
637.339,-46.2198,1,1,0
590.313,-42.8095,1,1,0
480.055,-34.8136,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
371.154,-26.9161,1,1,0
383.894,-27.84,1,1,0
978.76,-70.9797,1,1,0.000608892
1100.81,-79.8305,1,1,0.10553
1639.37,-118.887,1,1,0.267777
1594.15,-115.608,1,1,0.29068
1532.92,-111.168,1,1,0.288073
1534.99,-111.317,1,1,0.402208
1496.69,-108.54,1,1,0.503157
1539.1,-111.616,1,1,0.377242
1533.82,-111.233,1,1,0.617766
1533.3,-111.195,1,1,0.438596
1578.66,-114.484,1,1,0.330908
1465.9,-106.307,1,1,0.153491
1275.47,-92.497,1,1,0.0224823
1264.01,-91.6661,1,1,3.36E-05
1171.86,-84.9835,1,1,0
1158.09,-83.9847,1,1,0
642.656,-46.6054,1,1,0
645.723,-46.8278,1,1,0
668.146,-48.454,1,1,0
385.115,-27.9285,1,1,0
237.928,-17.2546,1,1,0
237.928,-17.2546,1,1,0
250.151,-18.1409,1,1,0
274.596,-19.9137,1,1,0
946.401,-68.633,1,1,0.000331625
962.724,-69.8167,1,1,0.0948366
1226.95,-88.9787,1,1,0.298799
1210.92,-87.8163,1,1,0.220543
1173.13,-85.0753,1,1,0.583202
1163.82,-84.4001,1,1,0.648097
1151.25,-83.4887,1,1,0.694276
1141.26,-82.7645,1,1,0.735358
887.322,-64.3486,1,1,0.625826
885.488,-64.2156,1,1,0.58665
938.521,-68.0616,1,1,0.432989
906.098,-65.7102,1,1,0.232349
768.151,-55.7063,1,1,0.0236357
686.477,-49.7833,1,1,1.05E-05
771.708,-55.9643,1,1,0
735.493,-53.338,1,1,0
595.816,-43.2086,1,1,0
581.315,-42.1569,1,1,0
513.67,-37.2514,1,1,0
300.889,-21.8205,1,1,0
237.928,-17.2545,1,1,0
237.928,-17.2545,1,1,0
250.15,-18.1409,1,1,0
274.596,-19.9137,1,1,0
348.631,-25.2827,1,1,0.00019004
760.191,-55.1291,1,1,0.119495
684.002,-49.6038,1,1,0.315935
754.925,-69.0908,2,1,0.495635
610.965,-55.9155,2,1,0.616086
715.891,-65.5183,2,1,0.680407
614.664,-56.254,2,1,0.733991
716.234,-65.5498,2,1,0.762371
617.757,-56.5371,2,1,0.706869
727.319,-66.5642,2,1,0.602815
671.134,-61.4222,2,1,0.44905
805.708,-73.7384,2,1,0.244327
708.658,-64.8563,2,1,0.0204198
775.002,-70.9282,2,1,1.22E-05
694.655,-63.5748,2,1,0
774.829,-70.9123,2,1,0
607.395,-44.0483,1,1,0
666.391,-48.3267,1,1,0
537.796,-39.0009,1,1,0
668.81,-48.5021,1,1,0
541.405,-39.2627,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
836.374,-60.6539,1,1,0.000497951
935.844,-67.8674,1,1,0.119398
1510.51,-109.542,1,1,0.314765
1513.94,-138.556,2,1,0.500203
1493.73,-136.706,2,1,0.625577
1507.27,-137.945,2,1,0.713072
1459.17,-133.543,2,1,0.756901
1497.79,-137.078,2,1,0.754823
1491.83,-136.532,2,1,0.694713
1490.29,-136.391,2,1,0.590645
1539.56,-140.9,2,1,0.433077
1425.91,-130.5,2,1,0.235422
1231.29,-112.688,2,1,0.0252447
1211.7,-110.895,2,1,6.23E-05
1104.55,-101.088,2,1,0
1081.92,-99.0171,2,1,0
625.487,-45.3604,1,1,0
606.789,-44.0044,1,1,0
582.973,-42.2772,1,1,0
408.075,-29.5936,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
821.215,-59.5545,1,1,1.73E-06
931.593,-67.5591,1,1,0.0868213
1519.51,-110.195,1,1,0.18861
1531.81,-140.191,2,1,0.383641
1494.36,-136.764,2,1,0.632941
1490.36,-136.398,2,1,0.674988
1444.74,-132.223,2,1,0.722225
1494.04,-136.735,2,1,0.732891
1490.13,-136.377,2,1,0.680618
1487.93,-136.176,2,1,0.578454
1535.25,-140.506,2,1,0.426691
1423.31,-130.262,2,1,0.231478
1230.18,-112.586,2,1,0.0285193
1214.86,-111.184,2,1,7.45E-05
1106.76,-101.291,2,1,0
1090.57,-99.8094,2,1,0
623.995,-45.2521,1,1,0
581.489,-42.1696,1,1,0
588.104,-42.6493,1,1,0
371.225,-26.9213,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
827.867,-60.0369,1,1,0.000193063
929.167,-67.3832,1,1,0.0199134
1517.49,-110.049,1,1,0.120694
1532,-140.208,2,1,0.213188
1495.25,-136.845,2,1,0.264233
1496.6,-136.968,2,1,0.554331
1448.43,-132.56,2,1,0.694329
1492.9,-136.63,2,1,0.706278
1489.72,-136.339,2,1,0.643927
1489.2,-136.292,2,1,0.534199
1534.83,-140.467,2,1,0.44315
1421.32,-130.08,2,1,0.241757
1230.12,-112.581,2,1,0.0199519
1209.23,-110.669,2,1,1.57E-05
1090.92,-99.8408,2,1,0
1062.28,-97.2201,2,1,0
597.027,-43.2964,1,1,0
539.692,-39.1384,1,1,0
582.287,-42.2274,1,1,0
417.754,-30.2955,1,1,0
440.379,-31.9363,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
814.109,-59.0392,1,1,0.000902769
911.906,-66.1314,1,1,0.067447
1494.77,-108.401,1,1,0.124151
1509.14,-138.116,2,1,0.181777
1491.53,-136.505,2,1,0.24046
1493.28,-136.665,2,1,0.321813
1449.64,-132.671,2,1,0.304445
1496.79,-136.986,2,1,0.354116
1494.81,-136.805,2,1,0.348235
1493.83,-136.715,2,1,0.488322
1541.28,-141.057,2,1,0.340545
1425.23,-130.437,2,1,0.22868
1229.02,-112.48,2,1,0.0267995
1210.02,-110.741,2,1,9.15E-05
1108.03,-101.407,2,1,0
1093.91,-100.114,2,1,0
634.752,-46.0322,1,1,0
619.779,-44.9464,1,1,0
620.557,-45.0028,1,1,0
512.215,-37.1459,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
840.799,-60.9747,1,1,0.000665854
935.231,-67.8229,1,1,0.0285584
1521.33,-110.327,1,1,0.175065
1533.51,-111.21,1,1,0.185664
1497.14,-108.573,1,1,0.229226
1499.66,-108.755,1,1,0.630453
1456.4,-105.618,1,1,0.67316
1505.17,-109.155,1,1,0.703257
1506.76,-109.27,1,1,0.487999
1506.11,-109.223,1,1,0.507225
1554.25,-112.714,1,1,0.401782
1437.75,-104.265,1,1,0.240886
1240.18,-89.9376,1,1,0.0520087
1221.73,-88.6001,1,1,0.000126162
1114.19,-80.8013,1,1,0
1115.55,-80.8994,1,1,0
707.276,-51.2916,1,1,0
747.036,-54.175,1,1,0
548.699,-39.7916,1,1,0
602.614,-43.7016,1,1,0
597.972,-43.3649,1,1,0
526.923,-38.2125,1,1,0
307.024,-22.2654,1,1,0
274.596,-19.9137,1,1,0
892.724,-64.7403,1,1,0.00100676
904.333,-65.5822,1,1,0.0854886
1177.64,-85.4022,1,1,0.186534
1164.86,-84.4754,1,1,0.306919
1124.65,-81.5594,1,1,0.216905
1118.23,-81.0938,1,1,0.309095
1116.17,-80.9448,1,1,0.56234
1115.01,-80.8602,1,1,0.582515
865.625,-62.7751,1,1,0.48638
862.855,-62.5743,1,1,0.448044
908.055,-65.8522,1,1,0.37961
866.803,-62.8605,1,1,0.211946
763.277,-55.3529,1,1,0.0290656
671.863,-48.7235,1,1,0.00012295
801.265,-58.1078,1,1,0
689.776,-50.0225,1,1,0
741.089,-53.7438,1,1,0
627.435,-45.5016,1,1,0
598.097,-43.374,1,1,0
640.041,-46.4158,1,1,0
501.78,-36.3891,1,1,0
463.912,-33.6429,1,1,0
250.15,-18.1409,1,1,0
274.596,-19.9137,1,1,0
347.928,-25.2317,1,1,0.000274831
697.659,-50.5942,1,1,0.113648
631.444,-45.7924,1,1,0.300262
694.866,-63.5941,2,1,0.472909
569.632,-52.1327,2,1,0.584117
664.634,-60.8273,2,1,0.674017
575.545,-52.6739,2,1,0.724504
677.416,-61.9971,2,1,0.729239
593.355,-54.3038,2,1,0.638275
694.039,-63.5185,2,1,0.535216
648.954,-59.3923,2,1,0.394167
782.75,-71.6373,2,1,0.212236
685.865,-62.7704,2,1,0.0512944
752.556,-68.8739,2,1,0.000328817
680.807,-62.3075,2,1,0
757.79,-69.353,2,1,0
599.765,-43.495,1,1,0
642.327,-46.5816,1,1,0
542.357,-39.3318,1,1,0
519.271,-37.6575,1,1,0
293.129,-21.2577,1,1,0
237.928,-17.2545,1,1,0
250.15,-18.1409,1,1,0
274.596,-19.9137,1,1,0
289.309,-20.9807,1,1,0.000519641
581.716,-42.1861,1,1,0.122535
690.591,-50.0817,1,1,0.280205
596.182,-54.5625,2,1,0.464562
651.312,-59.6081,2,1,0.62378
569.846,-52.1523,2,1,0.691516
663.567,-60.7297,2,1,0.713193
578.627,-52.956,2,1,0.693552
675.846,-61.8534,2,1,0.648479
588.198,-53.8319,2,1,0.553535
738.41,-67.5793,2,1,0.4099
681.906,-62.4081,2,1,0.228748
780.508,-71.4321,2,1,0.0256325
655.798,-60.0187,2,1,5.36E-05
748.807,-68.5308,2,1,0
627.471,-57.4261,2,1,0
620.956,-45.0317,1,1,0
308.602,-22.3799,1,1,0
294.031,-21.3231,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
814.389,-59.0595,1,1,0.000105719
910.137,-66.0031,1,1,0.114658
1469.56,-106.573,1,1,0.292704
1463.89,-133.975,2,1,0.44231
1454.35,-133.102,2,1,0.544367
1487.81,-136.165,2,1,0.631632
1459.04,-133.531,2,1,0.658036
1521.95,-139.289,2,1,0.632063
1513.81,-138.544,2,1,0.620268
1506.48,-137.873,2,1,0.54633
1551.48,-141.992,2,1,0.387236
1442.6,-132.027,2,1,0.234223
1250.51,-114.446,2,1,0.022281
1229.27,-112.503,2,1,2.97E-05
1107.86,-101.391,2,1,0
1082.18,-99.0413,2,1,0
582.452,-42.2394,1,1,0
564.903,-40.9668,1,1,0
448.494,-32.5248,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
287.769,-20.869,1,1,0
299.991,-21.7554,1,1,0
349.357,-25.3354,1,1,0
835.861,-60.6167,1,1,0.00104657
936.638,-67.925,1,1,0.114062
1511.04,-109.581,1,1,0.304637
1523.52,-139.433,2,1,0.314847
1507.49,-137.965,2,1,0.4205
1510.24,-138.217,2,1,0.6501
1464.62,-134.042,2,1,0.686989
1507.18,-137.937,2,1,0.707489
1502.57,-137.515,2,1,0.589
1498.1,-137.106,2,1,0.55324
1544.48,-141.351,2,1,0.415607
1435.01,-131.332,2,1,0.238217
1243.37,-113.793,2,1,0.0250504
1222.96,-111.925,2,1,2.98E-05
1114.14,-101.966,2,1,0
1109.04,-101.499,2,1,0
649.1,-47.0727,1,1,0
723.635,-52.478,1,1,0
701.567,-18709,1,1,0
668.573,-45.4496,3,1,0
720.89,-49.0061,3,1,0
695.551,-47.2836,3,1,0
412.244,-28.0243,3,1,0
349.357,-23.7493,3,1,0
960.659,-65.3056,3,1,0.000519945
1078.08,-73.2878,3,1,0.117433
1641.29,-111.575,3,1,0.295771
1591.61,-218.512,4,2,0.46487
1534.85,-210.72,4,2,0.586688
1529.13,-209.934,4,2,0.571973
1479.07,-203.062,4,2,0.715098
1526.3,-513.723,5,3,0.757386
1526.74,-513.87,5,3,0.71078
1527.03,-513.967,5,3,0.572039
1574.29,-529.873,5,3,0.427825
1457.09,-490.428,5,3,0.238003
1255.4,-422.541,5,3,0.0368717
1230.5,-168.936,4,2,0.000122772
1127.66,-154.817,4,2,0
1129.84,-155.116,4,2,0
682.493,-46.3959,3,1,0
784,-53.2963,3,1,0
637.576,-43.3424,3,1,0
698.976,-47.5164,3,1,0
691.914,-47.0363,3,1,0
592.901,-40.3054,3,1,0
366.652,-24.925,3,1,0
671.909,-45.6763,3,1,0
976.722,-66.3976,3,1,0.000271604
1086.52,-73.8618,3,1,0.0314392
1643.55,-111.729,3,1,0.113645
1586.48,-107.849,3,1,0.177349
1532.93,-104.209,3,1,0.232245
1531.71,-104.126,3,1,0.324477
1484.73,-100.932,3,1,0.709859
1532.12,-104.153,3,1,0.646697
1532.71,-104.194,3,1,0.633501
1535.46,-104.38,3,1,0.579516
1583.23,-107.628,3,1,0.364617
1464.58,-99.5623,3,1,0.19367
1267.31,-86.1516,3,1,0.0608122
1248.4,-84.8664,3,1,8.28E-05
1147.72,-78.0219,3,1,0
1151.6,-78.2859,3,1,0
677.22,-46.0374,3,1,0
784.866,-53.3552,3,1,0
751.721,-51.102,3,1,0
649.505,-44.1534,3,1,0
444.117,-30.1911,3,1,0
434.254,-29.5206,3,1,0
418.073,-28.4206,3,1,0
470.603,-31.9916,3,1,0
986.987,-67.0954,3,1,0.00131781
998.758,-67.8956,3,1,0.0373857
1252.98,-85.1777,3,1,0.165107
1209.11,-82.1954,3,1,0.218553
1153.04,-78.384,3,1,0.27205
1149.38,-78.1345,3,1,0.282079
1145.7,-77.8849,3,1,0.301813
1144.02,-77.7703,3,1,0.384807
896.378,-60.9358,3,1,0.470976
893.469,-60.738,3,1,0.45677
938.744,-63.8158,3,1,0.398214
899.105,-61.1211,3,1,0.246276
811.595,-55.1722,3,1,0.0478109
717.971,-48.8077,3,1,0.000141838
860.168,-58.4742,3,1,0
739.681,-50.2835,3,1,0
772.254,-52.4978,3,1,0
650.602,-44.2279,3,1,0
666.541,-45.3114,3,1,0
694.231,-47.1938,3,1,0
672.115,-45.6904,3,1,0
615.551,-41.8452,3,1,0
494.111,-33.5896,3,1,0
450.481,-30.6237,3,1,0
574.186,-39.0332,3,1,0.000209481
826.817,-56.2071,3,1,0.115823
780.698,-53.0718,3,1,0.301352
824.732,-113.227,4,2,0.479428
708.517,-97.2723,4,2,0.63248
786.985,-108.045,4,2,0.7096
716.049,-98.3064,4,2,0.755486
792.612,-266.777,5,3,0.747405
718.935,-241.979,5,3,0.692019
795.701,-267.817,5,3,0.587008
777.034,-261.534,5,3,0.439864
888.712,-299.123,5,3,0.250207
816.264,-274.738,5,3,0.0277038
864.598,-118.701,4,2,3.12E-05
820.036,-112.583,4,2,0
876.46,-120.329,4,2,0
774.107,-52.6238,3,1,0
817.973,-55.6058,3,1,0
725.915,-49.3477,3,1,0
793.737,-53.9583,3,1,0
718.845,-48.8671,3,1,0
732.888,-49.8217,3,1,0
678.44,-46.1204,3,1,0
637.114,-43.311,3,1,0
968.828,-65.8609,3,1,0.000873193
1090.72,-74.1471,3,1,0.0418302
1646.96,-111.961,3,1,0.118387
1594.83,-218.955,4,2,0.272287
1539.03,-211.293,4,2,0.436383
1536.78,-210.985,4,2,0.550931
1488.99,-204.423,4,2,0.6866
1534.56,-516.501,5,3,0.707163
1530.4,-515.102,5,3,0.666996
1531.88,-515.6,5,3,0.56486
1583.07,-532.829,5,3,0.420415
1466.05,-493.442,5,3,0.221236
1264.26,-425.526,5,3,0.0387403
1238.51,-170.035,4,2,5.64E-05
1128.14,-154.882,4,2,0
1126.04,-154.595,4,2,0
777.465,-52.8521,3,1,0
771.679,-52.4588,3,1,0
621.154,-42.2261,3,1,0
714.186,-48.5504,3,1,0
649.703,-44.1668,3,1,0
604.838,-41.1169,3,1,0
370.475,-25.1849,3,1,0
349.357,-23.7493,3,1,0
930.477,-63.2538,3,1,0.000167664
1050.43,-71.4079,3,1,0.0476651
1620.72,-110.177,3,1,0.18284
1579.48,-216.847,4,2,0.235829
1525.99,-209.503,4,2,0.484062
1520.94,-208.81,4,2,0.680691
1469.12,-201.695,4,2,0.750389
1513.9,-509.548,5,3,0.758394
1518.94,-511.245,5,3,0.669169
1526.78,-513.884,5,3,0.541863
